state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
RI,17,2363,6079429,.00038868823,.0027762544,Matched (3),,,1,,.63899058,,,.59500003,0,.00024635531,.00024635543,1
RI,17.5,1313,6079429,.00021597445,0,Master only (1),,,1,,.63899058,,,.59500003,0,.00013688722,.00013688728,1
RI,18,672,6079429,.00011053681,.00054087414,Matched (3),,,1,,.63899058,,,.59500003,0,.00007005957,.000070059607,1
RI,18.5,345,6079429,.00005674881,0,Master only (1),,,1,,.63899058,,,.59500003,0,.000035968082,.0000359681,1
RI,19,186,6079429,.000030595013,.0011296294,Matched (3),,,1,,.63899058,,,.59500003,0,.000019391489,.000019391498,1
RI,19.5,92,6079429,.000015133016,0,Master only (1),,,1,,.63899058,,,.59500003,0,9.5914893e-06,9.5914938e-06,1
RI,20,44,6079429,7.2375292e-06,.00051245774,Matched (3),,,1,,.63899058,,,.59500003,0,4.5872339e-06,4.5872362e-06,1
RI,20.5,19,6079429,3.1252966e-06,0,Master only (1),,,1,,.63899058,,,.59500003,0,1.9808508e-06,1.9808517e-06,1
RI,21,14,6079429,2.3028501e-06,.000062757186,Matched (3),,,1,,.63899058,,,.59500003,0,1.4595743e-06,1.4595749e-06,1
VA,5,5,200616,.000025227424,.0032853324,Matched (3),,1,,.02475315,,1,.000025227424,.02475315,.000025227424,0,.000025227424,1
VA,5.5,32,200616,.00016145551,0,Master only (1),,1,,.02475315,,,,.02475315,.00016145551,0,.00016145551,1
VA,6,137,200616,.00069123146,.010358048,Matched (3),,1,,.02475315,,,,.02475315,.00069123146,0,.00069123146,1
VA,6.5,479,200616,.0024167874,0,Master only (1),,1,,.02475315,,,,.02475315,.0024167874,0,.0024167874,1
VA,7,1293,200616,.0065238122,.01207072,Matched (3),,1,,.02475315,,,,.02475315,.0065238122,0,.0065238122,1
VA,7.5,2960,200616,.014934636,0,Master only (1),.02475315,1,,.02475315,,,,.02475315,.014934636,0,.014934636,1
VA,8,5776,200616,.029142722,.065899447,Matched (3),,,1,,.97524685,,,.02475315,0,.029142722,.029142722,1
VA,8.5,9637,200616,.048623338,0,Master only (1),,,1,,.97524685,,,.02475315,0,.048623338,.048623338,1
VA,9,13953,200616,.070399649,.083584495,Matched (3),,,1,,.97524685,,,.02475315,0,.070399649,.070399649,1
VA,9.5,18342,200616,.09254428,0,Master only (1),,,1,,.97524685,,,.02475315,0,.09254428,.09254428,1
VA,10,21188,200616,.10690373,.19090699,Matched (3),,,1,,.97524685,,,.02475315,0,.10690373,.10690373,1
VA,10.5,23057,200616,.11633375,0,Master only (1),,,1,,.97524685,,,.02475315,0,.11633375,.11633375,1
VA,11,22378,200616,.11290786,.22812289,Matched (3),,,1,,.97524685,,,.02475315,0,.11290786,.11290786,1
VA,11.5,20404,200616,.10294808,0,Master only (1),,,1,,.97524685,,,.02475315,0,.10294808,.10294808,1
VA,12,17237,200616,.086969025,.27179444,Matched (3),,,1,,.97524685,,,.02475315,0,.086969025,.086969025,1
VA,12.5,13697,200616,.069108009,0,Master only (1),,,1,,.97524685,,,.02475315,0,.069108009,.069108009,1
VA,13,10283,200616,.051882725,.096431546,Matched (3),,,1,,.97524685,,,.02475315,0,.051882725,.051882725,1
VA,13.5,7416,200616,.037417319,0,Master only (1),,,1,,.97524685,,,.02475315,0,.037417319,.037417319,1
VA,14,4858,200616,.024510967,.020753711,Matched (3),,,1,,.97524685,,,.02475315,0,.024510967,.024510967,1
VA,14.5,3188,200616,.016085004,0,Master only (1),,,1,,.97524685,,,.02475315,0,.016085004,.016085004,1
VA,15,1877,200616,.0094703753,.016572721,Matched (3),,,1,,.97524685,,,.02475315,0,.0094703753,.0094703753,1
