state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
CT,1.5,1,6225864,1.6062027e-07,0,Master only (1),,1,,.74924845,,1,1.6062027e-07,.81999999,1.6062027e-07,0,1.6062027e-07,1
CT,2.5,17,6225864,2.7305448e-06,0,Master only (1),,1,,.74924845,,,,.81999999,2.9883902e-06,0,2.9883902e-06,1
CT,3,64,6225864,.000010279698,.00047033257,Matched (3),,1,,.74924845,,,,.81999999,.000011250409,0,.000011250409,1
CT,3.5,310,6225864,.000049792285,0,Master only (1),,1,,.74924845,,,,.81999999,.000054494172,0,.000054494172,1
CT,4,1014,6225864,.00016286896,.0032179276,Matched (3),,1,,.74924845,,,,.81999999,.00017824868,0,.00017824868,1
CT,4.5,3171,6225864,.00050932687,0,Master only (1),,1,,.74924845,,,,.81999999,.00055742264,0,.00055742264,1
CT,5,7415,6225864,.0011909994,.0082433755,Matched (3),,1,,.74924845,,,,.81999999,.0013034655,0,.0013034655,1
CT,5.5,15409,6225864,.0024749979,0,Master only (1),,1,,.74924845,,,,.81999999,.0027087119,0,.0027087119,1
CT,6,28617,6225864,.0045964704,.014580309,Matched (3),,1,,.74924845,,,,.81999999,.0050305151,0,.0050305151,1
CT,6.5,48394,6225864,.0077730576,0,Master only (1),,1,,.74924845,,,,.81999999,.0085070673,0,.0085070673,1
CT,7,76032,6225864,.012212281,.021598093,Matched (3),,1,,.74924845,,,,.81999999,.013365487,0,.013365487,1
CT,7.5,109599,6225864,.017603822,0,Master only (1),,1,,.74924845,,,,.81999999,.019266151,0,.019266151,1
CT,8,150295,6225864,.024140425,.040998891,Matched (3),,1,,.74924845,,,,.81999999,.026420007,0,.026420007,1
CT,8.5,193478,6225864,.031076489,0,Master only (1),,1,,.74924845,,,,.81999999,.034011044,0,.034011044,1
CT,9,239202,6225864,.038420692,.053167477,Matched (3),,1,,.74924845,,,,.81999999,.04204876,0,.04204876,1
CT,9.5,281014,6225864,.045136545,0,Master only (1),,1,,.74924845,,,,.81999999,.049398791,0,.049398791,1
CT,10,319568,6225864,.051329102,.079251803,Matched (3),,1,,.74924845,,,,.81999999,.056176111,0,.056176111,1
CT,10.5,349975,6225864,.056213081,0,Master only (1),,1,,.74924845,,,,.81999999,.061521284,0,.061521284,1
CT,11,372188,6225864,.05978094,.10032075,Matched (3),,1,,.74924845,,,,.81999999,.065426059,0,.065426059,1
CT,11.5,385576,6225864,.061931323,0,Master only (1),,1,,.74924845,,,,.81999999,.067779496,0,.067779496,1
CT,12,388152,6225864,.06234508,.15382402,Matched (3),,1,,.74924845,,,,.81999999,.068232328,0,.068232328,1
CT,12.5,380971,6225864,.061191667,0,Master only (1),,1,,.74924845,,,,.81999999,.066969998,0,.066969998,1
CT,13,365307,6225864,.05867571,.12779388,Matched (3),,1,,.74924845,,,,.81999999,.064216457,0,.064216457,1
CT,13.5,343157,6225864,.055117972,0,Master only (1),,1,,.74924845,,,,.81999999,.060322765,0,.060322765,1
CT,14,316928,6225864,.050905064,.14368953,Matched (3),,1,,.74924845,,,,.81999999,.055712029,0,.055712029,1
CT,14.5,288865,6225864,.046397578,0,Master only (1),.81999999,1,,.74924845,,,,.81999999,.050778903,0,.050778903,1
CT,15,256472,6225864,.041194603,.079749219,Matched (3),,,1,,.25075153,,,.81999999,0,.02957122,.02957122,1
CT,15.5,225001,6225864,.036139723,0,Master only (1),,,1,,.25075153,,,.81999999,0,.025942616,.025942616,1
CT,16,194304,6225864,.031209162,.061251134,Matched (3),,,1,,.25075153,,,.81999999,0,.022403251,.022403251,1
CT,16.5,165933,6225864,.026652204,0,Master only (1),,,1,,.25075153,,,.81999999,0,.019132074,.019132074,1
CT,17,140385,6225864,.022548677,.043301716,Matched (3),,,1,,.25075153,,,.81999999,0,.01618639,.01618639,1
CT,17.5,117287,6225864,.01883867,0,Master only (1),,,1,,.25075153,,,.81999999,0,.013523191,.013523191,1
CT,18,96690,6225864,.015530375,.031656031,Matched (3),,,1,,.25075153,,,.81999999,0,.011148357,.011148357,1
CT,18.5,79128,6225864,.012709562,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0091234585,.0091234585,1
CT,19,63165,6225864,.010145579,.018432692,Matched (3),,,1,,.25075153,,,.81999999,0,.0072829244,.0072829244,1
CT,19.5,50333,6225864,.0080845002,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0058033946,.0058033946,1
CT,20,40169,6225864,.006451956,.011177332,Matched (3),,,1,,.25075153,,,.81999999,0,.0046314858,.0046314858,1
CT,20.5,31540,6225864,.0050659636,0,Master only (1),,,1,,.25075153,,,.81999999,0,.003636562,.003636562,1
CT,21,24449,6225864,.003927005,.0034140062,Matched (3),,,1,,.25075153,,,.81999999,0,.0028189695,.0028189695,1
CT,21.5,19043,6225864,.003058692,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0021956579,.0021956579,1
CT,22,14305,6225864,.0022976731,.0018915496,Matched (3),,,1,,.25075153,,,.81999999,0,.0016493666,.0016493666,1
CT,22.5,11084,6225864,.0017803152,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0012779853,.0012779853,1
CT,23,8352,6225864,.0013415006,.00094401109,Matched (3),,,1,,.25075153,,,.81999999,0,.00096298562,.00096298562,1
CT,23.5,6246,6225864,.0010032343,0,Master only (1),,,1,,.25075153,,,.81999999,0,.00072016387,.00072016387,1
CT,24,4574,6225864,.00073467713,.00025169164,Matched (3),,,1,,.25075153,,,.81999999,0,.00052738219,.00052738219,1
CT,24.5,3553,6225864,.00057068386,0,Master only (1),,,1,,.25075153,,,.81999999,0,.00040966092,.00040966092,1
CT,25,2469,6225864,.00039657147,5.1706566e-06,Matched (3),,,1,,.25075153,,,.81999999,0,.00028467571,.00028467571,1
CT,25.5,1842,6225864,.00029586256,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0002123826,.0002123826,1
CT,26,1411,6225864,.00022663521,.00018114081,Matched (3),,,1,,.25075153,,,.81999999,0,.0001626883,.0001626883,1
CT,26.5,989,6225864,.00015885345,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0001140317,.0001140317,1
CT,27,699,6225864,.00011227357,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000080594698,.000080594698,1
CT,27.5,520,6225864,.000083522544,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000059956001,.000059956001,1
CT,28,373,6225864,.000059911363,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000043006901,.000043006901,1
CT,28.5,232,6225864,.000037263904,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000267496,.0000267496,1
CT,29,172,6225864,.000027626687,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000019831599,.000019831599,1
CT,29.5,135,6225864,.000021683738,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000155655,.0000155655,1
CT,30,92,6225864,.000014777065,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000106076,.0000106076,1
CT,30.5,59,6225864,9.4765965e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,6.8027002e-06,6.8027002e-06,1
CT,31,39,6225864,6.2641907e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,4.4967001e-06,4.4967001e-06,1
CT,31.5,29,6225864,4.6579880e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,3.3437000e-06,3.3437000e-06,1
CT,32,24,6225864,3.8548865e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,2.7671999e-06,2.7671999e-06,1
CT,32.5,14,6225864,2.2486838e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.6142000e-06,1.6142000e-06,1
CT,33,12,6225864,1.9274432e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.3836000e-06,1.3836000e-06,1
CT,33.5,5,6225864,8.0310139e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,5.7649999e-07,5.7649999e-07,1
CT,34,6,6225864,9.6372162e-07,0,Matched (3),,,1,,.25075153,,,.81999999,0,6.9179998e-07,6.9179998e-07,1
CT,34.5,2,6225864,3.2124055e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,2.3059999e-07,2.3059999e-07,1
CT,35,5,6225864,8.0310139e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,5.7649999e-07,5.7649999e-07,1
CT,35.5,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
CT,36,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
CT,37,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
DE,3,629,3679226,.00017096568,.0003264515,Matched (3),,1,,.83458865,,1,.00017096568,.88499999,.00017096568,0,.00017096744,1
DE,3.5,2522,3679226,.00068549352,0,Master only (1),,1,,.83458865,,,,.88499999,.00072689913,0,.00072690664,1
DE,4,7404,3679226,.0020124482,.0068554813,Matched (3),,1,,.83458865,,,,.88499999,.0021340053,0,.0021340274,1
DE,4.5,18041,3679226,.0049036439,0,Master only (1),,1,,.83458865,,,,.88499999,.005199837,0,.0051998906,1
DE,5,35829,3679226,.0097385198,.025789669,Matched (3),,1,,.83458865,,,,.88499999,.010326752,0,.010326858,1
DE,5.5,63146,3679226,.017163431,0,Master only (1),,1,,.83458865,,,,.88499999,.018200148,0,.018200336,1
DE,6,99631,3679226,.027080256,.061699335,Matched (3),,1,,.83458865,,,,.88499999,.028715976,0,.028716272,1
DE,6.5,141907,3679226,.038571108,0,Master only (1),,1,,.83458865,,,,.88499999,.040900905,0,.040901326,1
DE,7,186223,3679226,.050616443,.098920226,Matched (3),,1,,.83458865,,,,.88499999,.053673808,0,.053674363,1
DE,7.5,228871,3679226,.062208403,0,Master only (1),,1,,.83458865,,,,.88499999,.06596595,0,.065966628,1
DE,8,262733,3679226,.071412288,.095697396,Matched (3),,1,,.83458865,,,,.88499999,.075725779,0,.075726561,1
DE,8.5,286592,3679226,.077897288,0,Master only (1),,1,,.83458865,,,,.88499999,.082602486,0,.082603335,1
DE,9,296966,3679226,.080716997,.1328925,Matched (3),,1,,.83458865,,,,.88499999,.085592516,0,.085593395,1
DE,9.5,293932,3679226,.079892337,0,Master only (1),,1,,.83458865,,,,.88499999,.084718041,0,.084718913,1
DE,10,281869,3679226,.076613553,.17226622,Matched (3),,1,,.83458865,,,,.88499999,.081241213,0,.081242047,1
DE,10.5,260308,3679226,.070753157,0,Master only (1),,1,,.83458865,,,,.88499999,.075026833,0,.075027607,1
DE,11,232564,3679226,.063212179,.18734735,Matched (3),,1,,.83458865,,,,.88499999,.067030363,0,.067031056,1
DE,11.5,201603,3679226,.054796811,0,Master only (1),,1,,.83458865,,,,.88499999,.058106683,0,.058107283,1
DE,12,169766,3679226,.046143338,.11690221,Matched (3),.88499999,1,,.83458865,,,,.88499999,.048930518,0,.048931021,1
DE,12.5,141388,3679226,.038430039,0,Master only (1),,,1,,.16541132,,,.88499999,0,.02671797,.026718246,1
DE,13,113791,3679226,.030929023,.042327873,Matched (3),,,1,,.16541132,,,.88499999,0,.02150299,.021503212,1
DE,13.5,89642,3679226,.02436519,0,Master only (1),,,1,,.16541132,,,.88499999,0,.016939573,.016939748,1
DE,14,69573,3679226,.018910326,.026723562,Matched (3),,,1,,.16541132,,,.88499999,0,.013147151,.013147287,1
DE,14.5,53342,3679226,.014498651,0,Master only (1),,,1,,.16541132,,,.88499999,0,.010079993,.010080097,1
DE,15,39979,3679226,.010866513,.016830692,Matched (3),,,1,,.16541132,,,.88499999,0,.0075547975,.0075548752,1
DE,15.5,29470,3679226,.008010109,0,Master only (1),,,1,,.16541132,,,.88499999,0,.0055689211,.0055689784,1
DE,16,21417,3679226,.0058212592,.0069445404,Matched (3),,,1,,.16541132,,,.88499999,0,.0040471526,.0040471945,1
DE,16.5,15433,3679226,.0041947747,0,Master only (1),,,1,,.16541132,,,.88499999,0,.002916361,.002916391,1
DE,17,10845,3679226,.0029477309,.004220536,Matched (3),,,1,,.16541132,,,.88499999,0,.0020493704,.0020493916,1
DE,17.5,7750,3679226,.0021064929,0,Master only (1),,,1,,.16541132,,,.88499999,0,.001464511,.0014645262,1
DE,18,5098,3679226,.0013856646,.00094358594,Matched (3),,,1,,.16541132,,,.88499999,0,.00096336473,.00096337468,1
DE,18.5,3663,3679226,.00099562376,0,Master only (1),,,1,,.16541132,,,.88499999,0,.00069219409,.00069220125,1
DE,19,2453,3679226,.00066673895,.00084800308,Matched (3),,,1,,.16541132,,,.88499999,0,.00046354134,.00046354611,1
DE,19.5,1599,3679226,.00043461705,0,Master only (1),,,1,,.16541132,,,.88499999,0,.0003021617,.00030216482,1
DE,20,1091,3679226,.00029653983,.00017086552,Matched (3),,,1,,.16541132,,,.88499999,0,.00020616535,.00020616747,1
DE,20.5,735,3679226,.00019977706,0,Master only (1),,,1,,.16541132,,,.88499999,0,.00013889233,.00013889375,1
DE,21,453,3679226,.0001231279,.00010147973,Matched (3),,,1,,.16541132,,,.88499999,0,.000085603024,.000085603904,1
DE,21.5,310,3679226,.000084259715,0,Master only (1),,,1,,.16541132,,,.88499999,0,.000058580441,.000058581045,1
DE,22,211,3679226,.000057350968,.00054275343,Matched (3),,,1,,.16541132,,,.88499999,0,.000039872491,.000039872903,1
DE,22.5,120,3679226,.000032616666,0,Master only (1),,,1,,.16541132,,,.88499999,0,.0000226763,.000022676535,1
DE,23,80,3679226,.000021744443,.00016324459,Matched (3),,,1,,.16541132,,,.88499999,0,.000015117533,.000015117688,1
DE,23.5,53,3679226,.000014405693,0,Master only (1),,,1,,.16541132,,,.88499999,0,.000010015366,.000010015469,1
DE,24,25,3679226,6.7951382e-06,.00065290299,Matched (3),,,1,,.16541132,,,.88499999,0,4.7242288e-06,4.7242775e-06,1
DE,24.5,12,3679226,3.2616663e-06,0,Master only (1),,,1,,.16541132,,,.88499999,0,2.2676300e-06,2.2676534e-06,1
DE,25,12,3679226,3.2616663e-06,.00048967724,Matched (3),,,1,,.16541132,,,.88499999,0,2.2676300e-06,2.2676534e-06,1
DE,25.5,6,3679226,1.6308331e-06,0,Master only (1),,,1,,.16541132,,,.88499999,0,1.1338150e-06,1.1338267e-06,1
DE,26,3,3679226,8.1541657e-07,.00016322575,Matched (3),,,1,,.16541132,,,.88499999,0,5.6690749e-07,5.6691334e-07,1
DE,26.5,7,3679226,1.9026388e-06,0,Master only (1),,,1,,.16541132,,,.88499999,0,1.3227842e-06,1.3227979e-06,1
DE,27,2,3679226,5.4361107e-07,0,Master only (1),,,1,,.16541132,,,.88499999,0,3.7793831e-07,3.7794220e-07,1
DE,28,1,3679226,2.7180553e-07,0,Master only (1),,,1,,.16541132,,,.88499999,0,1.8896915e-07,1.8897110e-07,1
DE,28.5,1,3679226,2.7180553e-07,0,Master only (1),,,1,,.16541132,,,.88499999,0,1.8896915e-07,1.8897110e-07,1
MA,1.5,1,6225864,1.6062027e-07,0,Master only (1),,1,,.74924845,,1,1.6062027e-07,.81999999,1.6062027e-07,0,1.6062027e-07,1
MA,2.5,17,6225864,2.7305448e-06,0,Master only (1),,1,,.74924845,,,,.81999999,2.9883902e-06,0,2.9883902e-06,1
MA,3,64,6225864,.000010279698,.00047033257,Matched (3),,1,,.74924845,,,,.81999999,.000011250409,0,.000011250409,1
MA,3.5,310,6225864,.000049792285,0,Master only (1),,1,,.74924845,,,,.81999999,.000054494172,0,.000054494172,1
MA,4,1014,6225864,.00016286896,.0032179276,Matched (3),,1,,.74924845,,,,.81999999,.00017824868,0,.00017824868,1
MA,4.5,3171,6225864,.00050932687,0,Master only (1),,1,,.74924845,,,,.81999999,.00055742264,0,.00055742264,1
MA,5,7415,6225864,.0011909994,.0082433755,Matched (3),,1,,.74924845,,,,.81999999,.0013034655,0,.0013034655,1
MA,5.5,15409,6225864,.0024749979,0,Master only (1),,1,,.74924845,,,,.81999999,.0027087119,0,.0027087119,1
MA,6,28617,6225864,.0045964704,.014580309,Matched (3),,1,,.74924845,,,,.81999999,.0050305151,0,.0050305151,1
MA,6.5,48394,6225864,.0077730576,0,Master only (1),,1,,.74924845,,,,.81999999,.0085070673,0,.0085070673,1
MA,7,76032,6225864,.012212281,.021598093,Matched (3),,1,,.74924845,,,,.81999999,.013365487,0,.013365487,1
MA,7.5,109599,6225864,.017603822,0,Master only (1),,1,,.74924845,,,,.81999999,.019266151,0,.019266151,1
MA,8,150295,6225864,.024140425,.040998891,Matched (3),,1,,.74924845,,,,.81999999,.026420007,0,.026420007,1
MA,8.5,193478,6225864,.031076489,0,Master only (1),,1,,.74924845,,,,.81999999,.034011044,0,.034011044,1
MA,9,239202,6225864,.038420692,.053167477,Matched (3),,1,,.74924845,,,,.81999999,.04204876,0,.04204876,1
MA,9.5,281014,6225864,.045136545,0,Master only (1),,1,,.74924845,,,,.81999999,.049398791,0,.049398791,1
MA,10,319568,6225864,.051329102,.079251803,Matched (3),,1,,.74924845,,,,.81999999,.056176111,0,.056176111,1
MA,10.5,349975,6225864,.056213081,0,Master only (1),,1,,.74924845,,,,.81999999,.061521284,0,.061521284,1
MA,11,372188,6225864,.05978094,.10032075,Matched (3),,1,,.74924845,,,,.81999999,.065426059,0,.065426059,1
MA,11.5,385576,6225864,.061931323,0,Master only (1),,1,,.74924845,,,,.81999999,.067779496,0,.067779496,1
MA,12,388152,6225864,.06234508,.15382402,Matched (3),,1,,.74924845,,,,.81999999,.068232328,0,.068232328,1
MA,12.5,380971,6225864,.061191667,0,Master only (1),,1,,.74924845,,,,.81999999,.066969998,0,.066969998,1
MA,13,365307,6225864,.05867571,.12779388,Matched (3),,1,,.74924845,,,,.81999999,.064216457,0,.064216457,1
MA,13.5,343157,6225864,.055117972,0,Master only (1),,1,,.74924845,,,,.81999999,.060322765,0,.060322765,1
MA,14,316928,6225864,.050905064,.14368953,Matched (3),,1,,.74924845,,,,.81999999,.055712029,0,.055712029,1
MA,14.5,288865,6225864,.046397578,0,Master only (1),.81999999,1,,.74924845,,,,.81999999,.050778903,0,.050778903,1
MA,15,256472,6225864,.041194603,.079749219,Matched (3),,,1,,.25075153,,,.81999999,0,.02957122,.02957122,1
MA,15.5,225001,6225864,.036139723,0,Master only (1),,,1,,.25075153,,,.81999999,0,.025942616,.025942616,1
MA,16,194304,6225864,.031209162,.061251134,Matched (3),,,1,,.25075153,,,.81999999,0,.022403251,.022403251,1
MA,16.5,165933,6225864,.026652204,0,Master only (1),,,1,,.25075153,,,.81999999,0,.019132074,.019132074,1
MA,17,140385,6225864,.022548677,.043301716,Matched (3),,,1,,.25075153,,,.81999999,0,.01618639,.01618639,1
MA,17.5,117287,6225864,.01883867,0,Master only (1),,,1,,.25075153,,,.81999999,0,.013523191,.013523191,1
MA,18,96690,6225864,.015530375,.031656031,Matched (3),,,1,,.25075153,,,.81999999,0,.011148357,.011148357,1
MA,18.5,79128,6225864,.012709562,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0091234585,.0091234585,1
MA,19,63165,6225864,.010145579,.018432692,Matched (3),,,1,,.25075153,,,.81999999,0,.0072829244,.0072829244,1
MA,19.5,50333,6225864,.0080845002,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0058033946,.0058033946,1
MA,20,40169,6225864,.006451956,.011177332,Matched (3),,,1,,.25075153,,,.81999999,0,.0046314858,.0046314858,1
MA,20.5,31540,6225864,.0050659636,0,Master only (1),,,1,,.25075153,,,.81999999,0,.003636562,.003636562,1
MA,21,24449,6225864,.003927005,.0034140062,Matched (3),,,1,,.25075153,,,.81999999,0,.0028189695,.0028189695,1
MA,21.5,19043,6225864,.003058692,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0021956579,.0021956579,1
MA,22,14305,6225864,.0022976731,.0018915496,Matched (3),,,1,,.25075153,,,.81999999,0,.0016493666,.0016493666,1
MA,22.5,11084,6225864,.0017803152,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0012779853,.0012779853,1
MA,23,8352,6225864,.0013415006,.00094401109,Matched (3),,,1,,.25075153,,,.81999999,0,.00096298562,.00096298562,1
MA,23.5,6246,6225864,.0010032343,0,Master only (1),,,1,,.25075153,,,.81999999,0,.00072016387,.00072016387,1
MA,24,4574,6225864,.00073467713,.00025169164,Matched (3),,,1,,.25075153,,,.81999999,0,.00052738219,.00052738219,1
MA,24.5,3553,6225864,.00057068386,0,Master only (1),,,1,,.25075153,,,.81999999,0,.00040966092,.00040966092,1
MA,25,2469,6225864,.00039657147,5.1706566e-06,Matched (3),,,1,,.25075153,,,.81999999,0,.00028467571,.00028467571,1
MA,25.5,1842,6225864,.00029586256,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0002123826,.0002123826,1
MA,26,1411,6225864,.00022663521,.00018114081,Matched (3),,,1,,.25075153,,,.81999999,0,.0001626883,.0001626883,1
MA,26.5,989,6225864,.00015885345,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0001140317,.0001140317,1
MA,27,699,6225864,.00011227357,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000080594698,.000080594698,1
MA,27.5,520,6225864,.000083522544,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000059956001,.000059956001,1
MA,28,373,6225864,.000059911363,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000043006901,.000043006901,1
MA,28.5,232,6225864,.000037263904,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000267496,.0000267496,1
MA,29,172,6225864,.000027626687,0,Master only (1),,,1,,.25075153,,,.81999999,0,.000019831599,.000019831599,1
MA,29.5,135,6225864,.000021683738,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000155655,.0000155655,1
MA,30,92,6225864,.000014777065,0,Master only (1),,,1,,.25075153,,,.81999999,0,.0000106076,.0000106076,1
MA,30.5,59,6225864,9.4765965e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,6.8027002e-06,6.8027002e-06,1
MA,31,39,6225864,6.2641907e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,4.4967001e-06,4.4967001e-06,1
MA,31.5,29,6225864,4.6579880e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,3.3437000e-06,3.3437000e-06,1
MA,32,24,6225864,3.8548865e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,2.7671999e-06,2.7671999e-06,1
MA,32.5,14,6225864,2.2486838e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.6142000e-06,1.6142000e-06,1
MA,33,12,6225864,1.9274432e-06,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.3836000e-06,1.3836000e-06,1
MA,33.5,5,6225864,8.0310139e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,5.7649999e-07,5.7649999e-07,1
MA,34,6,6225864,9.6372162e-07,0,Matched (3),,,1,,.25075153,,,.81999999,0,6.9179998e-07,6.9179998e-07,1
MA,34.5,2,6225864,3.2124055e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,2.3059999e-07,2.3059999e-07,1
MA,35,5,6225864,8.0310139e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,5.7649999e-07,5.7649999e-07,1
MA,35.5,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
MA,36,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
MA,37,1,6225864,1.6062027e-07,0,Master only (1),,,1,,.25075153,,,.81999999,0,1.1530000e-07,1.1530000e-07,1
MD,3,1306,905288,.0014435629,.00021085478,Matched (3),,1,,.82735938,,1,.0014435629,.94,.0014435629,0,.0014438466,1
MD,3.5,3279,905288,.003624382,0,Master only (1),,1,,.82735938,,,,.94,.0041178223,0,.0041186316,1
MD,4,6778,905288,.0074919364,.011948437,Matched (3),,1,,.82735938,,,,.94,.0085119242,0,.0085135968,1
MD,4.5,12250,905288,.013540311,0,Master only (1),,1,,.82735938,,,,.94,.015383753,0,.015386777,1
MD,5,18951,905288,.020947136,.06794861,Matched (3),,1,,.82735938,,,,.94,.023798978,0,.023803655,1
MD,5.5,26849,905288,.029677045,0,Master only (1),,1,,.82735938,,,,.94,.033717416,0,.033724044,1
MD,6,36033,905288,.039828409,.0970807,Matched (3),,1,,.82735938,,,,.94,.045250837,0,.045259733,1
MD,6.5,44853,905288,.049577434,0,Master only (1),,1,,.82735938,,,,.94,.056327138,0,.05633821,1
MD,7,52410,905288,.057930421,.083253667,Matched (3),,1,,.82735938,,,,.94,.065817341,0,.065830275,1
MD,7.5,58285,905288,.064424247,0,Master only (1),,1,,.82735938,,,,.94,.073195271,0,.073209658,1
MD,8,62301,905288,.068863258,.079705529,Matched (3),,1,,.82735938,,,,.94,.078238629,0,.078254007,1
MD,8.5,63718,905288,.070429511,0,Master only (1),,1,,.82735938,,,,.94,.080018118,0,.080033846,1
MD,9,63438,905288,.070120022,.12126978,Matched (3),,1,,.82735938,,,,.94,.079666495,0,.079682156,1
MD,9.5,61353,905288,.067815401,0,Master only (1),,1,,.82735938,,,,.94,.077048108,0,.077063255,1
MD,10,57758,905288,.063841738,.16335578,Matched (3),,1,,.82735938,,,,.94,.072533451,0,.072547711,1
MD,10.5,53001,905288,.058583673,0,Master only (1),,1,,.82735938,,,,.94,.066559531,0,.066572614,1
MD,11,47755,905288,.052785102,.17773141,Matched (3),,1,,.82735938,,,,.94,.059971515,0,.059983302,1
MD,11.5,41807,905288,.046210594,0,Master only (1),,1,,.82735938,,,,.94,.052501924,0,.052512243,1
MD,12,36392,905288,.040225223,.087961726,Matched (3),.94,1,,.82735938,,,,.94,.045701675,0,.045710657,1
MD,12.5,30859,905288,.034109421,0,Master only (1),,,1,,.17264061,,,.94,0,.011854484,.011856814,1
MD,13,25670,905288,.028373858,.032603584,Matched (3),,,1,,.17264061,,,.94,0,.0098611303,.0098630683,1
MD,13.5,21165,905288,.023394341,0,Master only (1),,,1,,.17264061,,,.94,0,.0081305346,.0081321327,1
MD,14,17313,905288,.019136604,.022109926,Matched (3),,,1,,.17264061,,,.94,0,.0066507892,.0066520963,1
MD,14.5,13795,905288,.015248048,0,Master only (1),,,1,,.17264061,,,.94,0,.0052993498,.0053003915,1
MD,15,11022,905288,.012182963,.028489288,Matched (3),,,1,,.17264061,,,.94,0,.0042341012,.0042349333,1
MD,15.5,8660,905288,.0095721707,0,Master only (1),,,1,,.17264061,,,.94,0,.0033267392,.003327393,1
MD,16,6816,905288,.0075339391,.005419916,Matched (3),,,1,,.17264061,,,.94,0,.0026183664,.0026188809,1
MD,16.5,5242,905288,.0057941475,0,Master only (1),,,1,,.17264061,,,.94,0,.0020137143,.0020141101,1
MD,17,3982,905288,.00440143,.007505775,Matched (3),,,1,,.17264061,,,.94,0,.0015296853,.001529986,1
MD,17.5,3112,905288,.0034397915,0,Master only (1),,,1,,.17264061,,,.94,0,.0011954749,.0011957098,1
MD,18,2291,905288,.0025323143,.0013849383,Matched (3),,,1,,.17264061,,,.94,0,.00088008761,.0008802606,1
MD,18.5,1729,905288,.001911118,0,Master only (1),,,1,,.17264061,,,.94,0,.00066419534,.0006643259,1
MD,19,1328,905288,.0014678801,.00045776044,Matched (3),,,1,,.17264061,,,.94,0,.00051015121,.0005102515,1
MD,19.5,928,905288,.0010257476,0,Master only (1),,,1,,.17264061,,,.94,0,.00035649122,.0003565613,1
MD,20,650,905288,.00071846542,.010442835,Matched (3),,,1,,.17264061,,,.94,0,.00024969751,.00024974658,1
MD,20.5,478,905288,.00052834849,0,Master only (1),,,1,,.17264061,,,.94,0,.00018362372,.00018365981,1
