state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
MD,6,22409,2492816,.0089909937,.018783849,Matched (3),,1,,.92723989,,,,.91000003,.0088238269,0,.0088237599,1
MD,6.5,36111,2492816,.014488543,0,Master only (1),,1,,.92723989,,,,.91000003,.014219163,0,.014219055,1
MD,7,52514,2492816,.021069795,.047474667,Matched (3),,1,,.92723989,,,,.91000003,.020678051,0,.020677892,1
MD,7.5,72814,2492816,.029214611,0,Master only (1),,1,,.92723989,,,,.91000003,.028671434,0,.028671216,1
MD,8,94355,2492816,.037857343,.048969422,Matched (3),,1,,.92723989,,,,.91000003,.037153475,0,.037153192,1
MD,8.5,114968,2492816,.046127744,0,Master only (1),,1,,.92723989,,,,.91000003,.045270108,0,.045269761,1
MD,9,135384,2492816,.054319099,.069979616,Matched (3),,1,,.92723989,,,,.91000003,.053309161,0,.053308755,1
MD,9.5,151729,2492816,.060877077,0,Master only (1),,1,,.92723989,,,,.91000003,.059745211,0,.059744757,1
MD,10,162180,2492816,.065070257,.13717511,Matched (3),,1,,.92723989,,,,.91000003,.063860424,0,.06385994,1
MD,10.5,169022,2492816,.067815423,0,Master only (1),,1,,.92723989,,,,.91000003,.066554554,0,.066554047,1
MD,11,169472,2492816,.067995965,.23403905,Matched (3),,1,,.92723989,,,,.91000003,.066731736,0,.066731229,1
MD,11.5,166309,2492816,.066726908,0,Master only (1),,1,,.92723989,,,,.91000003,.065486275,0,.065485775,1
MD,12,158428,2492816,.063564867,.13606019,Matched (3),,1,,.92723989,,,,.91000003,.062383026,0,.062382549,1
MD,12.5,147360,2492816,.059124142,0,Master only (1),,1,,.92723989,,,,.91000003,.058024865,0,.058024421,1
MD,13,133145,2492816,.053420763,.083430409,Matched (3),,1,,.92723989,,,,.91000003,.05242753,0,.052427132,1
