length,state,mode,fitted_prob,draw
12,NC,fh,.032897092,2
12.5,NC,fh,.028312664,2
13,NC,fh,.057637297,2
13.5,NC,fh,.047939204,2
14,NC,fh,.039743867,2
14.5,NC,fh,.03249786,2
15,NC,fh,.026417946,2
15.5,NC,fh,.021161959,2
16,NC,fh,.016811011,2
16.5,NC,fh,.013251893,2
17,NC,fh,.010306831,2
17.5,NC,fh,.0081520267,2
18,NC,fh,.0062496183,2
18.5,NC,fh,.0047254073,2
19,NC,fh,.0035601009,2
19.5,NC,fh,.0027277111,2
20,NC,fh,.0020358905,2
20.5,NC,fh,.0015295264,2
21,NC,fh,.0011395159,2
21.5,NC,fh,.00083160243,2
22,NC,fh,.00063019875,2
22.5,NC,fh,.00046364201,2
23,NC,fh,.00033685414,2
23.5,NC,fh,.00023054131,2
24,NC,fh,.00016793488,2
24.5,NC,fh,.00012225973,2
1,NC,pr,1.4373967e-06,2
1.5,NC,pr,.000025873142,2
2,NC,pr,.0001806697,2
2.5,NC,pr,.00077254546,2
3,NC,pr,.0022088366,2
3.5,NC,pr,.0051093921,2
4,NC,pr,.0099118445,2
4.5,NC,pr,.016694367,2
5,NC,pr,.025176333,2
5.5,NC,pr,.034852337,2
6,NC,pr,.044944517,2
6.5,NC,pr,.054508515,2
7,NC,pr,.062786482,2
7.5,NC,pr,.06917759,2
8,NC,pr,.073285565,2
8.5,NC,pr,.075012863,2
9,NC,pr,.074660145,2
9.5,NC,pr,.072127238,2
10,NC,pr,.067946181,2
10.5,NC,pr,.062781945,2
11,NC,pr,.056840636,2
11.5,NC,pr,.050402425,2
12,NC,pr,.044166777,2
12.5,NC,pr,.038011845,2
13,NC,pr,.011272627,2
13.5,NC,pr,.009375887,2
14,NC,pr,.0077730534,2
14.5,NC,pr,.0063558887,2
15,NC,pr,.0051667872,2
15.5,NC,pr,.0041388283,2
16,NC,pr,.0032878753,2
16.5,NC,pr,.0025917878,2
17,NC,pr,.0020157965,2
17.5,NC,pr,.0015943628,2
18,NC,pr,.0012222922,2
18.5,NC,pr,.00092418899,2
19,NC,pr,.00069627987,2
19.5,NC,pr,.00053348218,2
20,NC,pr,.00039817675,2
20.5,NC,pr,.00029914276,2
21,NC,pr,.00022286503,2
21.5,NC,pr,.00016264372,2
22,NC,pr,.00012325344,2
22.5,NC,pr,.000090678492,2
23,NC,pr,.00006588149,2
23.5,NC,pr,.000045088967,2
24,NC,pr,.000032844484,2
24.5,NC,pr,.000023911398,2
1,NC,sh,1.5006844e-06,2
1.5,NC,sh,.000027012322,2
2,NC,sh,.00018862449,2
2.5,NC,sh,.00080656022,2
3,NC,sh,.0023060904,2
3.5,NC,sh,.0053343559,2
4,NC,sh,.010348258,2
4.5,NC,sh,.01742941,2
5,NC,sh,.026284834,2
5.5,NC,sh,.036386866,2
6,NC,sh,.046923399,2
6.5,NC,sh,.056908496,2
7,NC,sh,.065550931,2
7.5,NC,sh,.07222344,2
8,NC,sh,.076512285,2
8.5,NC,sh,.078315638,2
9,NC,sh,.077947393,2
9.5,NC,sh,.075302958,2
10,NC,sh,.07093782,2
10.5,NC,sh,.0655462,2
11,NC,sh,.059343297,2
11.5,NC,sh,.052621614,2
12,NC,sh,.046111416,2
12.5,NC,sh,.039685484,2
13,NC,sh,.0032721765,2
13.5,NC,sh,.0027215977,2
14,NC,sh,.0022563331,2
14.5,NC,sh,.0018449639,2
15,NC,sh,.0014997959,2
15.5,NC,sh,.0012014037,2
16,NC,sh,.00095439231,2
16.5,NC,sh,.0007523346,2
17,NC,sh,.00058513792,2
17.5,NC,sh,.00046280571,2
18,NC,sh,.00035480244,2
18.5,NC,sh,.00026827015,2
19,NC,sh,.00020211354,2
19.5,NC,sh,.00015485723,2
20,NC,sh,.00011558128,2
20.5,NC,sh,.000086834058,2
21,NC,sh,.000064692438,2
21.5,NC,sh,.000047211615,2
22,NC,sh,.000035777553,2
22.5,NC,sh,.000026321817,2
23,NC,sh,.000019123834,2
23.5,NC,sh,.000013088258,2
24,NC,sh,9.5339756e-06,2
24.5,NC,sh,6.9409120e-06,2
1,NC,fh,1.0629948e-06,3
1.5,NC,fh,.000019133908,3
2,NC,fh,.00013361026,3
2.5,NC,fh,.00057131884,3
3,NC,fh,.001633496,3
3.5,NC,fh,.0037785375,3
4,NC,fh,.0073300847,3
4.5,NC,fh,.012345948,3
5,NC,fh,.018618599,3
5.5,NC,fh,.025774272,3
6,NC,fh,.033237718,3
6.5,NC,fh,.040310562,3
7,NC,fh,.046432346,3
7.5,NC,fh,.051158752,3
8,NC,fh,.054196712,3
8.5,NC,fh,.055474099,3
9,NC,fh,.055213254,3
9.5,NC,fh,.053340096,3
10,NC,fh,.05024809,3
10.5,NC,fh,.046428997,3
11,NC,fh,.04203523,3
11.5,NC,fh,.037273992,3
12,NC,fh,.032662559,3
12.5,NC,fh,.028110815,3
13,NC,fh,.058602195,3
13.5,NC,fh,.048741747,3
14,NC,fh,.040409215,3
14.5,NC,fh,.033041902,3
15,NC,fh,.026860205,3
15.5,NC,fh,.021516228,3
16,NC,fh,.01709244,3
16.5,NC,fh,.013473741,3
17,NC,fh,.010479376,3
17.5,NC,fh,.008288499,3
18,NC,fh,.0063542421,3
18.5,NC,fh,.0048045148,3
19,NC,fh,.0036197,3
19.5,NC,fh,.0027733753,3
20,NC,fh,.0020699729,3
20.5,NC,fh,.001555132,3
21,NC,fh,.0011585924,3
21.5,NC,fh,.00084552419,3
22,NC,fh,.00064074877,3
22.5,NC,fh,.00047140373,3
23,NC,fh,.00034249335,3
23.5,NC,fh,.00023440077,3
24,NC,fh,.00017074625,3
24.5,NC,fh,.00012430646,3
1,NC,pr,1.4419765e-06,3
1.5,NC,pr,.000025955576,3
2,NC,pr,.00018124534,3
2.5,NC,pr,.00077500689,3
3,NC,pr,.0022158744,3
3.5,NC,pr,.0051256716,3
4,NC,pr,.0099434247,3
4.5,NC,pr,.016747557,3
5,NC,pr,.02525655,3
5.5,NC,pr,.034963381,3
6,NC,pr,.045087714,3
6.5,NC,pr,.054682184,3
7,NC,pr,.062986523,3
7.5,NC,pr,.069398001,3
8,NC,pr,.073519059,3
8.5,NC,pr,.07525187,3
9,NC,pr,.074898027,3
9.5,NC,pr,.072357044,3
10,NC,pr,.068162672,3
10.5,NC,pr,.062981978,3
11,NC,pr,.057021737,3
11.5,NC,pr,.050563015,3
12,NC,pr,.0443075,3
12.5,NC,pr,.038132954,3
13,NC,pr,.010693684,3
13.5,NC,pr,.0088943578,3
14,NC,pr,.0073738433,3
14.5,NC,pr,.0060294615,3
15,NC,pr,.0049014301,3
15.5,NC,pr,.0039262651,3
16,NC,pr,.0031190158,3
16.5,NC,pr,.0024586783,3
17,NC,pr,.0019122687,3
17.5,NC,pr,.001512479,3
18,NC,pr,.0011595174,3
18.5,NC,pr,.00087672425,3
19,NC,pr,.00066052016,3
19.5,NC,pr,.00050608348,3
20,NC,pr,.00037772712,3
20.5,NC,pr,.00028377931,3
21,NC,pr,.00021141907,3
21.5,NC,pr,.00015429062,3
22,NC,pr,.00011692337,3
22.5,NC,pr,.000086021406,3
23,NC,pr,.000062497929,3
23.5,NC,pr,.000042773278,3
24,NC,pr,.000031157648,3
24.5,NC,pr,.000022683351,3
1,NC,sh,1.4945782e-06,3
1.5,NC,sh,.000026902408,3
2,NC,sh,.00018785697,3
2.5,NC,sh,.00080327829,3
3,NC,sh,.0022967069,3
3.5,NC,sh,.0053126505,3
4,NC,sh,.010306151,3
4.5,NC,sh,.017358489,3
5,NC,sh,.026177881,3
5.5,NC,sh,.036238808,3
6,NC,sh,.046732467,3
6.5,NC,sh,.056676932,3
7,NC,sh,.065284207,3
7.5,NC,sh,.071929567,3
8,NC,sh,.076200955,3
8.5,NC,sh,.077996977,3
9,NC,sh,.077630222,3
9.5,NC,sh,.074996553,3
10,NC,sh,.070649169,3
10.5,NC,sh,.065279499,3
11,NC,sh,.059101831,3
11.5,NC,sh,.052407499,3
12,NC,sh,.045923792,3
12.5,NC,sh,.039524004,3
13,NC,sh,.0040440955,3
13.5,NC,sh,.0033636333,3
14,NC,sh,.002788611,3
14.5,NC,sh,.002280198,3
15,NC,sh,.0018536036,3
15.5,NC,sh,.0014848196,3
16,NC,sh,.0011795372,3
16.5,NC,sh,.00092981325,3
17,NC,sh,.00072317425,3
17.5,NC,sh,.0005719834,3
18,NC,sh,.00043850174,3
18.5,NC,sh,.00033155613,3
19,NC,sh,.00024979291,3
19.5,NC,sh,.00019138865,3
20,NC,sh,.00014284735,3
20.5,NC,sh,.00010731855,3
21,NC,sh,.000079953636,3
21.5,NC,sh,.000058349022,3
22,NC,sh,.000044217617,3
22.5,NC,sh,.000032531236,3
23,NC,sh,.000023635223,3
23.5,NC,sh,.000016175831,3
24,NC,sh,.000011783077,3
24.5,NC,sh,8.5783004e-06,3
1,NC,fh,1.0553620e-06,4
1.5,NC,fh,.000018996516,4
2,NC,fh,.00013265088,4
2.5,NC,fh,.00056721648,4
3,NC,fh,.0016217667,4
3.5,NC,fh,.0037514057,4
4,NC,fh,.007277451,4
4.5,NC,fh,.012257298,4
5,NC,fh,.018484907,4
5.5,NC,fh,.0255892,4
6,NC,fh,.032999054,4
6.5,NC,fh,.04002111,4
7,NC,fh,.04609894,4
7.5,NC,fh,.050791405,4
8,NC,fh,.053807553,4
8.5,NC,fh,.055075768,4
9,NC,fh,.054816794,4
9.5,NC,fh,.052957088,4
10,NC,fh,.049887285,4
10.5,NC,fh,.046095613,4
11,NC,fh,.041733395,4
11.5,NC,fh,.037006348,4
12,NC,fh,.032428026,4
12.5,NC,fh,.027908966,4
13,NC,fh,.05956709,4
13.5,NC,fh,.04954429,4
14,NC,fh,.041074559,4
14.5,NC,fh,.03358594,4
15,NC,fh,.027302464,4
15.5,NC,fh,.021870496,4
16,NC,fh,.017373871,4
16.5,NC,fh,.013695588,4
17,NC,fh,.01065192,4
17.5,NC,fh,.0084249703,4
18,NC,fh,.0064588659,4
18.5,NC,fh,.0048836218,4
19,NC,fh,.003679299,4
19.5,NC,fh,.0028190394,4
20,NC,fh,.0021040554,4
20.5,NC,fh,.0015807374,4
21,NC,fh,.0011776688,4
21.5,NC,fh,.00085944589,4
22,NC,fh,.00065129885,4
22.5,NC,fh,.00047916549,4
23,NC,fh,.00034813257,4
23.5,NC,fh,.00023826021,4
24,NC,fh,.00017355762,4
24.5,NC,fh,.00012635319,4
1,NC,pr,1.4602953e-06,4
1.5,NC,pr,.000026285315,4
2,NC,pr,.00018354788,4
2.5,NC,pr,.00078485254,4
3,NC,pr,.0022440248,4
3.5,NC,pr,.0051907878,4
4,NC,pr,.010069747,4
4.5,NC,pr,.016960317,4
5,NC,pr,.025577407,4
5.5,NC,pr,.035407558,4
6,NC,pr,.045660511,4
6.5,NC,pr,.055376869,4
7,NC,pr,.063786708,4
7.5,NC,pr,.070279628,4
8,NC,pr,.074453048,4
8.5,NC,pr,.076207869,4
9,NC,pr,.075849526,4
9.5,NC,pr,.073276266,4
10,NC,pr,.069028609,4
10.5,NC,pr,.063782103,4
11,NC,pr,.057746142,4
11.5,NC,pr,.051205367,4
12,NC,pr,.04487038,4
12.5,NC,pr,.038617395,4
13,NC,pr,.0083779274,4
13.5,NC,pr,.006968251,4
14,NC,pr,.0057770098,4
14.5,NC,pr,.0047237589,4
15,NC,pr,.0038400071,4
15.5,NC,pr,.0030760176,4
16,NC,pr,.0024435814,4
16.5,NC,pr,.0019262423,4
17,NC,pr,.0014981597,4
17.5,NC,pr,.001184946,4
18,NC,pr,.00090841955,4
18.5,NC,pr,.00068686635,4
19,NC,pr,.00051748205,4
19.5,NC,pr,.00039648919,4
20,NC,pr,.00029592888,4
20.5,NC,pr,.00022232583,4
21,NC,pr,.00016563547,4
21.5,NC,pr,.00012087841,4
22,NC,pr,.000091603171,4
22.5,NC,pr,.000067393143,4
23,NC,pr,.000048963768,4
23.5,NC,pr,.000033510561,4
24,NC,pr,.000024410343,4
24.5,NC,pr,.000017771186,4
1,NC,sh,1.4594671e-06,4
1.5,NC,sh,.000026270409,4
2,NC,sh,.00018344379,4
2.5,NC,sh,.00078440743,4
3,NC,sh,.0022427521,4
3.5,NC,sh,.0051878439,4
4,NC,sh,.010064036,4
4.5,NC,sh,.016950699,4
5,NC,sh,.025562903,4
5.5,NC,sh,.035387475,4
6,NC,sh,.045634612,4
6.5,NC,sh,.055345461,4
7,NC,sh,.063750528,4
7.5,NC,sh,.070239775,4
8,NC,sh,.074410819,4
8.5,NC,sh,.076164648,4
9,NC,sh,.075806513,4
9.5,NC,sh,.073234707,4
10,NC,sh,.068989456,4
10.5,NC,sh,.063745931,4
11,NC,sh,.057713389,4
11.5,NC,sh,.051176324,4
12,NC,sh,.044844933,4
12.5,NC,sh,.038595494,4
13,NC,sh,.008482622,4
13.5,NC,sh,.0070553306,4
14,NC,sh,.0058492026,4
14.5,NC,sh,.0047827899,4
15,NC,sh,.003887994,4
15.5,NC,sh,.0031144575,4
16,NC,sh,.0024741176,4
16.5,NC,sh,.0019503137,4
17,NC,sh,.0015168815,4
17.5,NC,sh,.0011997538,4
18,NC,sh,.00091977167,4
18.5,NC,sh,.00069544982,4
19,NC,sh,.00052394881,4
19.5,NC,sh,.00040144395,4
20,NC,sh,.00029962699,4
20.5,NC,sh,.00022510414,4
21,NC,sh,.00016770535,4
21.5,NC,sh,.00012238897,4
22,NC,sh,.000092747898,4
22.5,NC,sh,.000068235327,4
23,NC,sh,.00004957565,4
23.5,NC,sh,.000033929329,4
24,NC,sh,.000024715389,4
24.5,NC,sh,.000017993265,4
1,NC,fh,1.0477291e-06,5
1.5,NC,fh,.000018859126,5
2,NC,fh,.00013169149,5
2.5,NC,fh,.00056311412,5
3,NC,fh,.0016100374,5
3.5,NC,fh,.003724274,5
4,NC,fh,.0072248173,5
4.5,NC,fh,.012168648,5
5,NC,fh,.018351218,5
5.5,NC,fh,.025404127,5
6,NC,fh,.032760393,5
6.5,NC,fh,.039731663,5
7,NC,fh,.04576553,5
7.5,NC,fh,.050424058,5
8,NC,fh,.05341839,5
8.5,NC,fh,.054677434,5
9,NC,fh,.054420337,5
9.5,NC,fh,.052574079,5
10,NC,fh,.049526479,5
10.5,NC,fh,.04576223,5
11,NC,fh,.041431561,5
11.5,NC,fh,.036738701,5
12,NC,fh,.032193493,5
12.5,NC,fh,.027707115,5
13,NC,fh,.060531985,5
13.5,NC,fh,.050346833,5
14,NC,fh,.041739903,5
14.5,NC,fh,.034129981,5
15,NC,fh,.027744722,5
15.5,NC,fh,.022224765,5
16,NC,fh,.017655302,5
16.5,NC,fh,.013917437,5
17,NC,fh,.010824465,5
17.5,NC,fh,.0085614417,5
18,NC,fh,.0065634898,5
18.5,NC,fh,.0049627293,5
19,NC,fh,.0037388981,5
19.5,NC,fh,.0028647035,5
20,NC,fh,.0021381378,5
20.5,NC,fh,.001606343,5
21,NC,fh,.0011967453,5
21.5,NC,fh,.00087336759,5
22,NC,fh,.00066184887,5
22.5,NC,fh,.00048692725,5
23,NC,fh,.00035377179,5
23.5,NC,fh,.00024211967,5
24,NC,fh,.00017636899,5
24.5,NC,fh,.00012839992,5
1,NC,pr,1.4358701e-06,5
1.5,NC,pr,.000025845664,5
2,NC,pr,.00018047783,5
2.5,NC,pr,.00077172497,5
3,NC,pr,.0022064908,5
3.5,NC,pr,.0051039658,5
4,NC,pr,.0099013178,5
4.5,NC,pr,.016676636,5
5,NC,pr,.025149597,5
5.5,NC,pr,.034815323,5
6,NC,pr,.044896785,5
6.5,NC,pr,.054450624,5
7,NC,pr,.0627198,5
7.5,NC,pr,.06910412,5
8,NC,pr,.073207736,5
8.5,NC,pr,.074933201,5
9,NC,pr,.074580856,5
9.5,NC,pr,.072050631,5
10,NC,pr,.067874022,5
10.5,NC,pr,.06271527,5
11,NC,pr,.056780268,5
11.5,NC,pr,.050348897,5
12,NC,pr,.044119872,5
12.5,NC,pr,.037971474,5
13,NC,pr,.011465603,5
13.5,NC,pr,.009536393,5
14,NC,pr,.0079061212,5
14.5,NC,pr,.0064646956,5
15,NC,pr,.0052552382,5
15.5,NC,pr,.0042096809,5
16,NC,pr,.0033441607,5
16.5,NC,pr,.002636157,5
17,NC,pr,.002050305,5
17.5,NC,pr,.0016216567,5
18,NC,pr,.0012432167,5
18.5,NC,pr,.00094001024,5
19,NC,pr,.00070819957,5
19.5,NC,pr,.0005426149,5
20,NC,pr,.00040499319,5
20.5,NC,pr,.00030426381,5
21,NC,pr,.00022668028,5
21.5,NC,pr,.00016542802,5
22,NC,pr,.00012536343,5
22.5,NC,pr,.000092230825,5
23,NC,pr,.000067009321,5
23.5,NC,pr,.000045860848,5
24,NC,pr,.000033406752,5
24.5,NC,pr,.00002432074,5
1,NC,sh,1.4991580e-06,5
1.5,NC,sh,.000026984844,5
2,NC,sh,.00018843262,5
2.5,NC,sh,.00080573972,5
3,NC,sh,.0023037447,5
3.5,NC,sh,.0053289295,5
4,NC,sh,.010337731,5
4.5,NC,sh,.017411681,5
5,NC,sh,.026258096,5
5.5,NC,sh,.036349852,5
6,NC,sh,.046875667,5
6.5,NC,sh,.056850605,5
7,NC,sh,.065484256,5
7.5,NC,sh,.07214997,5
8,NC,sh,.076434456,5
8.5,NC,sh,.078235976,5
9,NC,sh,.077868104,5
9.5,NC,sh,.075226359,5
10,NC,sh,.070865653,5
10.5,NC,sh,.065479524,5
11,NC,sh,.059282932,5
11.5,NC,sh,.052568085,5
12,NC,sh,.046064511,5
12.5,NC,sh,.039645117,5
13,NC,sh,.0034651533,5
13.5,NC,sh,.0028821041,5
14,NC,sh,.0023894007,5
14.5,NC,sh,.0019537706,5
15,NC,sh,.0015882466,5
15.5,NC,sh,.0012722566,5
16,NC,sh,.0010106777,5
16.5,NC,sh,.00079670362,5
17,NC,sh,.00061964651,5
17.5,NC,sh,.00049009972,5
18,NC,sh,.00037572696,5
18.5,NC,sh,.00028409142,5
19,NC,sh,.00021403321,5
19.5,NC,sh,.00016398996,5
20,NC,sh,.0001223977,5
20.5,NC,sh,.000091955102,5
21,NC,sh,.000068507681,5
21.5,NC,sh,.000049995924,5
22,NC,sh,.000037887537,5
22.5,NC,sh,.00002787415,5
23,NC,sh,.000020251666,5
23.5,NC,sh,.00001386014,5
24,NC,sh,.000010096242,5
24.5,NC,sh,7.3502533e-06,5
1,NC,fh,1.0400963e-06,6
1.5,NC,fh,.000018721734,6
2,NC,fh,.00013073209,6
2.5,NC,fh,.00055901177,6
3,NC,fh,.0015983081,6
3.5,NC,fh,.0036971422,6
4,NC,fh,.0071721836,6
4.5,NC,fh,.012079998,6
5,NC,fh,.018217526,6
5.5,NC,fh,.025219055,6
6,NC,fh,.032521728,6
6.5,NC,fh,.039442211,6
7,NC,fh,.045432124,6
7.5,NC,fh,.050056715,6
8,NC,fh,.053029232,6
8.5,NC,fh,.054279104,6
9,NC,fh,.054023877,6
9.5,NC,fh,.052191067,6
10,NC,fh,.04916567,6
10.5,NC,fh,.045428846,6
11,NC,fh,.041129727,6
11.5,NC,fh,.036471054,6
12,NC,fh,.03195896,6
12.5,NC,fh,.027505266,6
13,NC,fh,.061496884,6
13.5,NC,fh,.051149372,6
14,NC,fh,.042405251,6
14.5,NC,fh,.034674022,6
15,NC,fh,.028186981,6
15.5,NC,fh,.022579035,6
16,NC,fh,.017936731,6
16.5,NC,fh,.014139284,6
17,NC,fh,.01099701,6
17.5,NC,fh,.008697914,6
18,NC,fh,.0066681136,6
18.5,NC,fh,.0050418363,6
19,NC,fh,.0037984971,6
19.5,NC,fh,.0029103677,6
20,NC,fh,.0021722203,6
20.5,NC,fh,.0016319485,6
21,NC,fh,.0012158217,6
21.5,NC,fh,.00088728929,6
22,NC,fh,.00067239895,6
22.5,NC,fh,.00049468898,6
23,NC,fh,.000359411,6
23.5,NC,fh,.00024597911,6
24,NC,fh,.00017918037,6
24.5,NC,fh,.00013044666,6
1,NC,pr,1.4587687e-06,6
1.5,NC,pr,.000026257836,6
2,NC,pr,.00018335599,6
2.5,NC,pr,.00078403205,6
3,NC,pr,.0022416788,6
3.5,NC,pr,.0051853615,6
4,NC,pr,.010059219,6
4.5,NC,pr,.016942587,6
5,NC,pr,.025550669,6
5.5,NC,pr,.03537054,6
6,NC,pr,.045612775,6
6.5,NC,pr,.055318974,6
7,NC,pr,.063720025,6
7.5,NC,pr,.070206158,6
8,NC,pr,.074375212,6
8.5,NC,pr,.0761282,6
9,NC,pr,.075770237,6
9.5,NC,pr,.07319966,6
10,NC,pr,.068956442,6
10.5,NC,pr,.063715421,6
11,NC,pr,.05768577,6
11.5,NC,pr,.051151834,6
12,NC,pr,.044823471,6
12.5,NC,pr,.038577024,6
13,NC,pr,.0085709151,6
13.5,NC,pr,.0071287672,6
14,NC,pr,.005910085,6
14.5,NC,pr,.0048325723,6
15,NC,pr,.003928463,6
15.5,NC,pr,.0031468747,6
16,NC,pr,.00249987,6
16.5,NC,pr,.0019706138,6
17,NC,pr,.0015326703,6
17.5,NC,pr,.0012122417,6
18,NC,pr,.00092934532,6
18.5,NC,pr,.00070268853,6
19,NC,pr,.0005294024,6
19.5,NC,pr,.00040562244,6
20,NC,pr,.0003027457,6
20.5,NC,pr,.00022744719,6
21,NC,pr,.00016945096,6
21.5,NC,pr,.00012366289,6
22,NC,pr,.000093713279,6
22.5,NC,pr,.00006894557,6
23,NC,pr,.000050091665,6
23.5,NC,pr,.00003428249,6
24,NC,pr,.000024972644,6
24.5,NC,pr,.000018180552,6
1,NC,sh,1.4930516e-06,6
1.5,NC,sh,.00002687493,6
2,NC,sh,.00018766509,6
2.5,NC,sh,.00080245786,6
3,NC,sh,.0022943611,6
3.5,NC,sh,.0053072241,6
4,NC,sh,.010295624,6
4.5,NC,sh,.017340761,6
5,NC,sh,.026151143,6
5.5,NC,sh,.036201794,6
6,NC,sh,.046684735,6
6.5,NC,sh,.056619044,6
7,NC,sh,.065217525,6
7.5,NC,sh,.071856096,6
8,NC,sh,.076123126,6
8.5,NC,sh,.077917308,6
9,NC,sh,.077550933,6
9.5,NC,sh,.074919946,6
10,NC,sh,.070577011,6
10.5,NC,sh,.065212816,6
11,NC,sh,.059041463,6
11.5,NC,sh,.052353971,6
12,NC,sh,.045876883,6
12.5,NC,sh,.039483637,6
13,NC,sh,.0042370725,6
13.5,NC,sh,.0035241398,6
14,NC,sh,.0029216786,6
14.5,NC,sh,.0023890049,6
15,NC,sh,.0019420543,6
15.5,NC,sh,.0015556725,6
16,NC,sh,.0012358226,6
16.5,NC,sh,.00097418227,6
17,NC,sh,.00075768284,6
17.5,NC,sh,.00059927738,6
18,NC,sh,.00045942626,6
18.5,NC,sh,.00034737738,6
19,NC,sh,.00026171259,6
19.5,NC,sh,.00020052138,6
20,NC,sh,.00014966377,6
20.5,NC,sh,.00011243959,6
21,NC,sh,.000083768879,6
21.5,NC,sh,.000061133331,6
22,NC,sh,.000046327601,6
22.5,NC,sh,.000034083569,6
23,NC,sh,.000024763052,6
23.5,NC,sh,.000016947712,6
24,NC,sh,.000012345345,6
24.5,NC,sh,8.9876412e-06,6
1,NC,fh,1.0324635e-06,7
1.5,NC,fh,.000018584342,7
2,NC,fh,.00012977271,7
2.5,NC,fh,.00055490941,7
3,NC,fh,.0015865788,7
3.5,NC,fh,.0036700103,7
4,NC,fh,.0071195499,7
4.5,NC,fh,.011991347,7
5,NC,fh,.018083835,7
5.5,NC,fh,.025033982,7
6,NC,fh,.032283064,7
6.5,NC,fh,.03915276,7
7,NC,fh,.045098718,7
7.5,NC,fh,.049689367,7
8,NC,fh,.052640073,7
8.5,NC,fh,.05388077,7
9,NC,fh,.053627416,7
9.5,NC,fh,.051808059,7
10,NC,fh,.048804864,7
10.5,NC,fh,.045095462,7
11,NC,fh,.040827893,7
11.5,NC,fh,.03620341,7
12,NC,fh,.031724427,7
12.5,NC,fh,.027303416,7
13,NC,fh,.062461779,7
13.5,NC,fh,.051951915,7
14,NC,fh,.043070596,7
14.5,NC,fh,.035218064,7
15,NC,fh,.02862924,7
15.5,NC,fh,.022933302,7
16,NC,fh,.018218162,7
16.5,NC,fh,.014361132,7
17,NC,fh,.011169555,7
17.5,NC,fh,.0088343853,7
18,NC,fh,.0067727375,7
18.5,NC,fh,.0051209438,7
19,NC,fh,.0038580962,7
19.5,NC,fh,.0029560318,7
20,NC,fh,.0022063029,7
20.5,NC,fh,.0016575541,7
21,NC,fh,.0012348981,7
21.5,NC,fh,.00090121105,7
22,NC,fh,.00068294897,7
22.5,NC,fh,.00050245074,7
23,NC,fh,.00036505022,7
23.5,NC,fh,.00024983857,7
24,NC,fh,.00018199172,7
24.5,NC,fh,.00013249338,7
1,NC,pr,1.4465562e-06,7
1.5,NC,pr,.000026038011,7
2,NC,pr,.00018182097,7
2.5,NC,pr,.00077746832,7
3,NC,pr,.0022229119,7
3.5,NC,pr,.0051419507,7
4,NC,pr,.0099750059,7
4.5,NC,pr,.016800748,7
5,NC,pr,.025336765,7
5.5,NC,pr,.035074428,7
6,NC,pr,.045230914,7
6.5,NC,pr,.054855857,7
7,NC,pr,.063186571,7
7.5,NC,pr,.069618411,7
8,NC,pr,.07375256,7
8.5,NC,pr,.07549087,7
9,NC,pr,.075135902,7
9.5,NC,pr,.072586849,7
10,NC,pr,.068379156,7
10.5,NC,pr,.063182011,7
11,NC,pr,.057202838,7
11.5,NC,pr,.050723601,7
12,NC,pr,.044448219,7
12.5,NC,pr,.038254067,7
13,NC,pr,.010114742,7
13.5,NC,pr,.0084128287,7
14,NC,pr,.0069746329,7
14.5,NC,pr,.0057030339,7
15,NC,pr,.004636073,7
15.5,NC,pr,.0037137023,7
16,NC,pr,.0029501563,7
16.5,NC,pr,.0023255686,7
17,NC,pr,.0018087409,7
17.5,NC,pr,.0014305954,7
18,NC,pr,.0010967426,7
18.5,NC,pr,.00082925952,7
19,NC,pr,.00062476046,7
19.5,NC,pr,.00047868476,7
20,NC,pr,.00035727746,7
20.5,NC,pr,.00026841587,7
21,NC,pr,.00019997312,7
21.5,NC,pr,.00014593752,7
22,NC,pr,.00011059328,7
22.5,NC,pr,.00008136432,7
23,NC,pr,.000059114373,7
23.5,NC,pr,.000040457588,7
24,NC,pr,.000029470813,7
24.5,NC,pr,.000021455304,7
1,NC,sh,1.5190033e-06,7
1.5,NC,sh,.000027342059,7
2,NC,sh,.00019092702,7
2.5,NC,sh,.00081640581,7
3,NC,sh,.0023342408,7
3.5,NC,sh,.0053994721,7
4,NC,sh,.010474578,7
4.5,NC,sh,.01764217,7
5,NC,sh,.026605692,7
5.5,NC,sh,.03683104,7
6,NC,sh,.047496188,7
6.5,NC,sh,.057603173,7
7,NC,sh,.066351108,7
7.5,NC,sh,.073105067,7
8,NC,sh,.077446267,7
8.5,NC,sh,.079271637,7
9,NC,sh,.078898892,7
9.5,NC,sh,.076222174,7
10,NC,sh,.071803749,7
10.5,NC,sh,.066346325,7
11,NC,sh,.060067698,7
11.5,NC,sh,.053263966,7
12,NC,sh,.046674296,7
12.5,NC,sh,.040169924,7
13,NC,sh,.00095643033,7
13.5,NC,sh,.00079550064,7
14,NC,sh,.0006595077,7
14.5,NC,sh,.00053926778,7
15,NC,sh,.00043837805,7
15.5,NC,sh,.00035116044,7
16,NC,sh,.00027896103,7
16.5,NC,sh,.00021990122,7
17,NC,sh,.00017103102,7
17.5,NC,sh,.00013527431,7
18,NC,sh,.00010370585,7
18.5,NC,sh,.000078413163,7
19,NC,sh,.00005907613,7
19.5,NC,sh,.000045263496,7
20,NC,sh,.000033783461,7
20.5,NC,sh,.000025380881,7
21,NC,sh,.000018909068,7
21.5,NC,sh,.000013799568,7
22,NC,sh,.000010457486,7
22.5,NC,sh,7.6936512e-06,7
23,NC,sh,5.5897399e-06,7
23.5,NC,sh,3.8255907e-06,7
