iteration_2024,length,draw,n_fish_population_2024,state,mode,fitted_prob
503,7.5,53,22470502.5234375,NC,pr,.0029486306
503,8,53,22731603.68359375,NC,pr,.0031051112
503,8.5,53,23059756.15626309,NC,pr,.0029967502
503,9,53,23601864.109375,NC,pr,.18698472
503,9.5,53,23118308.2890625,NC,pr,.16172709
503,10,53,22042377.86425781,NC,pr,.13242483
503,10.5,53,22285997.5680542,NC,pr,.10367082
503,11,53,23520204.54687513,NC,pr,.083380699
503,11.5,53,23840622.2578125,NC,pr,.067554303
503,12,53,22927342.44433594,NC,pr,.054143079
503,12.5,53,21833068.75439453,NC,pr,.043545675
503,13,53,19549275.03222685,NC,pr,.034907099
503,13.5,53,15360874.69165039,NC,pr,.028184341
503,14,53,10312936.55859405,NC,pr,.02201781
503,14.5,53,6442006.449225583,NC,pr,.016981125
503,15,53,3826230.124023438,NC,pr,.012616129
503,15.5,53,2023515.426758829,NC,pr,.009807298
503,16,53,922282.2033691406,NC,pr,.0076474762
503,16.5,53,515765.0138549805,NC,pr,.0054255454
503,17,53,393604.562500179,NC,pr,.0037964361
503,17.5,53,312454.75,NC,pr,.0029610633
503,18,53,290883.875,NC,pr,.0019452812
503,18.5,53,290883.875,NC,pr,.0015256339
503,19,53,290883.875,NC,pr,.00101186
511,4,54,41908179.86706543,NC,pr,.00048287326
511,4.5,54,44058684.12890625,NC,pr,.00082888623
511,5,54,45019008.09375212,NC,pr,.0013099496
511,5.5,54,43516738.05957031,NC,pr,.0018031897
511,6,54,38561703.74219643,NC,pr,.002309225
511,6.5,54,32508341.91796875,NC,pr,.0027775613
511,7,54,29466132.94140625,NC,pr,.0030632543
511,7.5,54,28080563.1875,NC,pr,.0033108543
511,8,54,26876709.109375,NC,pr,.003294799
511,8.5,54,26340157.81253163,NC,pr,.0030395703
511,9,54,26584073.5,NC,pr,.18456978
511,9.5,54,25936810.375,NC,pr,.15723056
511,10,54,24828289.16210938,NC,pr,.12805033
511,10.5,54,25518427.36816406,NC,pr,.10121465
511,11,54,27479923.29687523,NC,pr,.08279527
511,11.5,54,28388439.1640625,NC,pr,.068259314
511,12,54,27791014.88085938,NC,pr,.055622958
511,12.5,54,26804623.18188477,NC,pr,.045257483
511,13,54,24155207.57617218,NC,pr,.036470599
511,13.5,54,19017456.02331543,NC,pr,.029467342
511,14,54,12757565.90429726,NC,pr,.022968818
511,14.5,54,7951347.634772839,NC,pr,.017656596
511,15,54,4706545.794677734,NC,pr,.013064994
511,15.5,54,2482475.253906786,NC,pr,.010125856
511,16,54,1130977.354492188,NC,pr,.0078921691
511,16.5,54,630994.0256347656,NC,pr,.0055849566
511,17,54,480684.4062504791,NC,pr,.0039004416
511,17.5,54,381581.25,NC,pr,.0030421838
511,18,54,355238.125,NC,pr,.0019985733
511,18.5,54,355238.125,NC,pr,.0015674296
511,19,54,355238.125,NC,pr,.0010395807
513,4,55,24091204.71789551,NC,pr,.00029413297
513,4.5,55,27199408.86132813,NC,pr,.00054543727
513,5,55,30412573.86718839,NC,pr,.00095145585
513,5.5,55,32137805.71972656,NC,pr,.0014456906
513,6,55,31339745.30274693,NC,pr,.0020609973
513,6.5,55,29347217.50292969,NC,pr,.0027914338
513,7,55,28510094.40625,NC,pr,.0033298908
513,7.5,55,27577334.28125,NC,pr,.0036530395
513,8,55,25856458.67578125,NC,pr,.0035259938
513,8.5,55,24518389.25001492,NC,pr,.0030900643
513,9,55,24266564.46875,NC,pr,.18082786
513,9.5,55,23621827.8125,NC,pr,.151427
513,10,55,23078577.73046875,NC,pr,.12371352
513,10.5,55,24778166.44622803,NC,pr,.10018924
513,11,55,27775018.06250023,NC,pr,.084103458
513,11.5,55,29508135.3671875,NC,pr,.070586838
513,12,55,29417483.57421875,NC,pr,.058109604
513,12.5,55,28621305.51403809,NC,pr,.047424201
513,13,55,25892841.22753942,NC,pr,.038214859
513,13.5,55,20428080.72570801,NC,pr,.030846458
513,14,55,13724285.66210969,NC,pr,.024013622
513,14.5,55,8561343.683596777,NC,pr,.018444179
513,15,55,5072250.043945313,NC,pr,.01364897
513,15.5,55,2677948.960938668,NC,pr,.010583388
513,16,55,1220267.037597656,NC,pr,.0082498509
513,16.5,55,681518.8078613281,NC,pr,.0058421921
513,17,55,519585.0000003926,NC,pr,.0040822802
513,17.5,55,412461.65625,NC,pr,.0031840091
513,18,55,383986.65625,NC,pr,.0020917465
513,18.5,55,383986.65625,NC,pr,.0016405028
513,19,55,383986.65625,NC,pr,.0010880455
516,4,56,23234785.29821777,NC,pr,.00029622408
516,4.5,56,25655937.15039063,NC,pr,.00053409516
516,5,56,27935803.42968837,NC,pr,.00089836848
516,5.5,56,28799524.08007813,NC,pr,.0013155576
516,6,56,27384026.99610454,NC,pr,.0018003528
516,6.5,56,24959494.81787109,NC,pr,.002326645
516,7,56,23790334.9921875,NC,pr,.0026797049
516,7.5,56,22860798.8515625,NC,pr,.002906241
516,8,56,21526773.328125,NC,pr,.0028400531
516,8.5,56,20715504.6875154,NC,pr,.0025762366
516,9,56,20871303.4375,NC,pr,.15665087
516,9.5,56,20703929.1640625,NC,pr,.13608341
516,10,56,20817053.37792969,NC,pr,.11669159
516,10.5,56,23252454.56219482,NC,pr,.10040738
516,11,56,26901236.62500019,NC,pr,.088300243
516,11.5,56,29218053.5859375,NC,pr,.076558322
516,12,56,29627778.82324219,NC,pr,.064636812
516,12.5,56,29177786.12634277,NC,pr,.053712104
516,13,56,26619379.3720706,NC,pr,.043826941
516,13.5,56,21144043.05603027,NC,pr,.035730302
516,14,56,14293241.61328151,NC,pr,.028066911
516,14.5,56,8951027.734377952,NC,pr,.021679118
516,15,56,5312339.119628906,NC,pr,.016083123
516,15.5,56,2807133.95996181,NC,pr,.012486985
516,16,56,1279230.249023438,NC,pr,.0097349202
516,16.5,56,714742.8565673828,NC,pr,.0068984418
516,17,56,545084.7500003602,NC,pr,.004822786
516,17.5,56,432704.125,NC,pr,.0037615737
516,18,56,402831.65625,NC,pr,.0024711797
516,18.5,56,402831.65625,NC,pr,.0019380823
516,19,56,402831.65625,NC,pr,.0012854119
523,4,57,25826829.00585938,NC,pr,.00029026461
523,4.5,57,28821960.31054688,NC,pr,.00051323418
523,5,57,31940197.67187681,NC,pr,.00085025898
523,5.5,57,33645831.71044922,NC,pr,.0012384601
523,6,57,32912725.38282026,NC,pr,.0017052226
523,6.5,57,31249381.3125,NC,pr,.0022682971
523,7,57,31186735.2734375,NC,pr,.002785943
523,7.5,57,31052255.375,NC,pr,.0032736466
523,8,57,29763756.21875,NC,pr,.0034623696
523,8.5,57,28324642.75001682,NC,pr,.0033043451
523,9,57,27472668.25,NC,pr,.20024392
523,9.5,57,25757551.8203125,NC,pr,.1669232
523,10,57,23661917.94140625,NC,pr,.13119695
523,10.5,57,23481208.46075439,NC,pr,.099442296
523,11,57,24913771.18750022,NC,pr,.079251327
523,11.5,57,25662280.0546875,NC,pr,.064491682
523,12,57,25152141.13671875,NC,pr,.052181937
523,12.5,57,24333508.18652344,NC,pr,.042327233
523,13,57,22000466.32031291,NC,pr,.034062643
523,13.5,57,17373974.88085938,NC,pr,.027492376
523,14,57,11689923.72851603,NC,pr,.021405449
523,14.5,57,7300480.58984992,NC,pr,.016440926
523,15,57,4326004.900390625,NC,pr,.012158297
523,15.5,57,2283254.687500455,NC,pr,.0094193378
523,16,57,1040300.012695313,NC,pr,.0073410827
523,16.5,57,580657.9949951172,NC,pr,.0051933508
523,17,57,442486.812500396,NC,pr,.0036260805
523,17.5,57,351258.90625,NC,pr,.0028281931
523,18,57,327009.125,NC,pr,.0018579919
523,18.5,57,327009.125,NC,pr,.001457175
523,19,57,327009.125,NC,pr,.00096645538
537,4,58,23957350.50390625,NC,pr,.0002290398
537,4.5,58,26551659.0234375,NC,pr,.00041119414
537,5,58,29122930.96875109,NC,pr,.00069269614
537,5.5,58,30334582.06933594,NC,pr,.0010238803
537,6,58,29293560.37891981,NC,pr,.0014303748
537,6.5,58,27414042.95507813,NC,pr,.0019319099
537,7,58,27104051.9296875,NC,pr,.0023931728
537,7.5,58,27008054.015625,NC,pr,.0028099106
537,8,58,26281092.453125,NC,pr,.0029558169
537,8.5,58,25924833.06251582,NC,pr,.0028242157
537,9,58,26343166.875,NC,pr,.17399606
537,9.5,58,26031640.1328125,NC,pr,.14957489
537,10,58,25662311.02148438,NC,pr,.12418284
537,10.5,58,27643100.76208496,NC,pr,.10148194
537,11,58,30980059.9687502,NC,pr,.085523605
537,11.5,58,32898323,NC,pr,.072010159
537,12,58,32808289.16210938,NC,pr,.059529938
537,12.5,58,31960084.9140625,NC,pr,.048807342
537,13,58,28961645.78613315,NC,pr,.039485317
537,13.5,58,22891816.08984375,NC,pr,.031977534
537,14,58,15410861.13867225,NC,pr,.024968257
537,14.5,58,9627676.835941195,NC,pr,.019211819
537,15,58,5709149.232421875,NC,pr,.014225648
537,15.5,58,3015805.263673133,NC,pr,.011032779
537,16,58,1374306.377441406,NC,pr,.0086001297
537,16.5,58,767814.1198730469,NC,pr,.0060901362
537,17,58,585529.2500003958,NC,pr,.0042554704
537,17.5,58,464810.125,NC,pr,.0033190912
537,18,58,432721.15625,NC,pr,.0021804888
537,18.5,58,432721.15625,NC,pr,.001710101
537,19,58,432721.15625,NC,pr,.0011342058
546,4,59,25309960.35083008,NC,pr,.00027312679
546,4.5,59,28601238.83398438,NC,pr,.00050723058
546,5,59,31924021.9296886,NC,pr,.00088289252
546,5.5,59,33593601.32861328,NC,pr,.0013343652
546,6,59,32542420.21876287,NC,pr,.0018877793
546,6.5,59,30196041.59765625,NC,pr,.0025405094
546,7,59,29066266.7734375,NC,pr,.0030379528
546,7.5,59,27939607.609375,NC,pr,.0033722965
546,8,59,26146919.71875,NC,pr,.0033223717
546,8.5,59,24899384.93751547,NC,pr,.00298847
546,9,59,24860941.375,NC,pr,.17868286
546,9.5,59,24426156.28125,NC,pr,.15188538
546,10,59,24056239.85742188,NC,pr,.12516686
546,10.5,59,25952953.22900391,NC,pr,.10148773
546,11,59,29117190.90625026,NC,pr,.084887251
546,11.5,59,30914416.890625,NC,pr,.070954442
546,12,59,30796741.35742188,NC,pr,.058229025
546,12.5,59,29952988.03051758,NC,pr,.047423206
546,13,59,27098725.31640659,NC,pr,.038152557
546,13.5,59,21387012.57739258,NC,pr,.030748079
546,14,59,14376518.33691438,NC,pr,.023896379
546,14.5,59,8972591.99609749,NC,pr,.018330537
546,15,59,5317777.627441406,NC,pr,.013551764
546,15.5,59,2808137.970704315,NC,pr,.010500743
546,16,59,1279619.112304688,NC,pr,.0081845727
546,16.5,59,714753.3741455078,NC,pr,.0057926769
546,17,59,544972.9375003965,NC,pr,.0040459251
546,17.5,59,432615.34375,NC,pr,.0031556541
546,18,59,402749,NC,pr,.0020731185
546,18.5,59,402749,NC,pr,.0016258932
546,19,59,402749,NC,pr,.0010783558
571,4,60,69156559.27404785,NC,pr,.0007596651
571,4.5,60,69997099.41210938,NC,pr,.0012478653
571,5,60,67657567.625002,NC,pr,.001847976
571,5.5,60,61249370.10644531,NC,pr,.0023564803
571,6,60,49745710.28125855,NC,pr,.0027307635
571,6.5,60,36813484.62207031,NC,pr,.0028472217
571,7,60,29066465.28125,NC,pr,.0027288746
571,7.5,60,25462924.328125,NC,pr,.0027415054
571,8,60,23705952.546875,NC,pr,.0027219297
571,8.5,60,23441253.75005681,NC,pr,.0026277853
571,9,60,24139012.75,NC,pr,.1679192
571,9.5,60,24005094.0390625,NC,pr,.14921735
571,10,60,23389831.15527344,NC,pr,.12626058
571,10.5,60,24416271.53204346,NC,pr,.10308242
571,11,60,26533225.82812523,NC,pr,.085872106
571,11.5,60,27560992.69140625,NC,pr,.071553104
571,12,60,27098480.71972656,NC,pr,.058795277
571,12.5,60,26228339.2666626,NC,pr,.048146654
571,13,60,23705225.49218772,NC,pr,.038984142
571,13.5,60,18714216.43029785,NC,pr,.031623188
571,14,60,12588938.23046913,NC,pr,.024739737
571,14.5,60,7861384.989264568,NC,pr,.019062176
571,15,60,4658710.257568359,NC,pr,.014119443
571,15.5,60,2459033.201172403,NC,pr,.010948555
571,16,60,1120404.188476563,NC,pr,.0085337441
571,16.5,60,625416.7316894531,NC,pr,.00604033
571,17,60,476622.5000004182,NC,pr,.0042191879
571,17.5,60,378356.78125,NC,pr,.003290792
571,18,60,352236.28125,NC,pr,.002161898
571,18.5,60,352236.28125,NC,pr,.0016955208
571,19,60,352236.28125,NC,pr,.0011245357
600,4,61,26023282.39257813,NC,pr,.00027218671
600,4.5,61,29529485.9375,NC,pr,.00049212517
600,5,61,33112510.7890636,NC,pr,.00082876027
600,5.5,61,34980228.35742188,NC,pr,.0012131103
600,6,61,33999817.37110697,NC,pr,.0016587928
600,6.5,61,31617775.33642578,NC,pr,.0021502045
600,7,61,30400879.4765625,NC,pr,.0025135528
600,7.5,61,29102242.015625,NC,pr,.0027958257
600,8,61,27051778.6875,NC,pr,.0028253812
600,8.5,61,25533556.12501569,NC,pr,.0026526905
600,9,61,25307466.1875,NC,pr,.16463143
600,9.5,61,24720886.5859375,NC,pr,.14413857
600,10,61,24176266.16601563,NC,pr,.12254725
600,10.5,61,25856409.09118652,NC,pr,.10252458
600,11,61,28813401.43750027,NC,pr,.087592356
600,11.5,61,30443280.65625,NC,pr,.074265234
600,12,61,30206714.484375,NC,pr,.061609622
600,12.5,61,29294034.3795166,NC,pr,.050573919
600,13,61,26453250.57617224,NC,pr,.040937383
600,13.5,61,20850973.56445313,NC,pr,.033175733
600,14,61,14002543.40332063,NC,pr,.025927955
600,14.5,61,8734944.812503727,NC,pr,.019967161
600,15,61,5176811.942871094,NC,pr,.014797268
600,15.5,61,2733882.870118472,NC,pr,.011483649
600,16,61,1245810.552246094,NC,pr,.0089525562
600,16.5,61,695954.0732421875,NC,pr,.0063434239
600,17,61,530688.4375003711,NC,pr,.0044344421
600,17.5,61,421275.90625,NC,pr,.003458682
600,18,61,392192.40625,NC,pr,.0022721938
600,18.5,61,392192.40625,NC,pr,.0017820228
600,19,61,392192.40625,NC,pr,.0011819073
603,4,62,23398996.01757813,NC,pr,.00026747538
603,4.5,62,26061433.00390625,NC,pr,.00047050748
603,5,62,28534621.16406352,NC,pr,.00076381391
603,5.5,62,29447238.66015625,NC,pr,.0010768217
603,6,62,27940598.41798068,NC,pr,.0014135877
603,6.5,62,25398837.2890625,NC,pr,.0017560864
603,7,62,24210434.5859375,NC,pr,.0020038991
603,7.5,62,23366057.84375,NC,pr,.0022351027
603,8,62,22227458.43359375,NC,pr,.0023271632
603,8.5,62,21739738.25001486,NC,pr,.0023083175
603,9,62,22259064.21875,NC,pr,.1513363
603,9.5,62,22303295.3125,NC,pr,.13864987
603,10,62,22325400.39355469,NC,pr,.12268401
603,10.5,62,24362958.47143555,NC,pr,.10562897
603,11,62,27461409.46875022,NC,pr,.091221422
603,11.5,62,29213790.10546875,NC,pr,.077551775
603,12,62,29147342.24023438,NC,pr,.064376444
603,12.5,62,28386402.73205566,NC,pr,.052808668
603,13,62,25708599.61230494,NC,pr,.042675234
603,13.5,62,20307331.46289063,NC,pr,.034502819
603,14,62,13661178.58593782,NC,pr,.026885571
603,14.5,62,8530065.404300354,NC,pr,.02065503
603,15,62,5056383.240722656,NC,pr,.015279036
603,15.5,62,2670306.780274519,NC,pr,.011842747
603,16,62,1216817.265136719,NC,pr,.0092308493
603,16.5,62,679690.5228271484,NC,pr,.0065342644
603,17,62,518248.2187503742,NC,pr,.0045644655
603,17.5,62,411400.5,NC,pr,.0035600944
603,18,62,382998.75,NC,pr,.0023388169
603,18.5,62,382998.75,NC,pr,.0018342738
603,19,62,382998.75,NC,pr,.0012165621
608,4,63,47798943.01477051,NC,pr,.00059488183
608,4.5,63,52831488.48046875,NC,pr,.0010847321
608,5,63,56834933.43750229,NC,pr,.0018247131
608,5.5,63,57146122.49316406,NC,pr,.0026346608
608,6,63,52151881.82813504,NC,pr,.0034945318
608,6.5,63,44520714.79980469,NC,pr,.0042558587
608,7,63,39029255.52734375,NC,pr,.0044823685
608,7.5,63,34614543.7578125,NC,pr,.0044196895
608,8,63,30267477.7265625,NC,pr,.0039396165
608,8.5,63,27287920.90628032,NC,pr,.0033022764
608,9,63,26558831.875,NC,pr,.19319242
608,9.5,63,25636526.546875,NC,pr,.16363475
608,10,63,24132834.85546875,NC,pr,.13216047
608,10.5,63,23998869.87023926,NC,pr,.10201249
608,11,63,24963377.25000046,NC,pr,.081048675
608,11.5,63,25035705.5390625,NC,pr,.065041214
608,12,63,23889598.70898438,NC,pr,.051723748
608,12.5,63,22645875.96130371,NC,pr,.041361082
608,13,63,20228319.25390656,NC,pr,.033014804
608,13.5,63,15870912.56164551,NC,pr,.026556263
608,14,63,10643835.43359411,NC,pr,.020668492
608,14.5,63,6645059.89258591,NC,pr,.015899524
608,15,63,3946195.871582031,NC,pr,.011795404
608,15.5,63,2086749.696290111,NC,pr,.0091613457
608,16,63,951090.7199707031,NC,pr,.007143022
608,16.5,63,531837.878112793,NC,pr,.0050647557
608,17,63,405848.6562501913,NC,pr,.0035424279
608,17.5,63,322174.46875,NC,pr,.0027629475
608,18,63,299932.59375,NC,pr,.0018151283
608,18.5,63,299932.59375,NC,pr,.0014235583
608,19,63,299932.59375,NC,pr,.00094415946
614,4,64,39543237.74377441,NC,pr,.00050287199
614,4.5,64,47105168.49023438,NC,pr,.00094486534
614,5,64,54527116.43750231,NC,pr,.0016260126
614,5.5,64,58054916.80371094,NC,pr,.0023800978
614,6,64,55730530.31251011,NC,pr,.0031923898
614,6.5,64,49929701.73681641,NC,pr,.0039547281
614,7,64,44821387.8984375,NC,pr,.0042779986
614,7.5,64,39438130.6015625,NC,pr,.0043335343
614,8,64,33445105.3203125,NC,pr,.0039423513
614,8.5,64,28998924.06251793,NC,pr,.0033350233
614,9,64,27680780.1875,NC,pr,.19576713
614,9.5,64,26559386.21875,NC,pr,.16598068
614,10,64,24816293.59765625,NC,pr,.13336897
614,10.5,64,24371997.11474609,NC,pr,.10192963
614,11,64,25031784.62500062,NC,pr,.080303036
614,11.5,64,24850269.4921875,NC,pr,.064128213
614,12,64,23522729.00097656,NC,pr,.050893452
614,12.5,64,22173347.91149902,NC,pr,.040721148
614,13,64,19726841.20410186,NC,pr,.032561339
614,13.5,64,15422383.49365234,NC,pr,.026244555
614,14,64,10306319.05859415,NC,pr,.020471225
614,14.5,64,6418603.654304718,NC,pr,.015773065
614,15,64,3806296.534179688,NC,pr,.01171195
614,15.5,64,2011032.259766664,NC,pr,.0091010472
614,16,64,916480.6264648438,NC,pr,.0070963879
614,16.5,64,512183.2343139648,NC,pr,.0050331629
614,17,64,390675.6562502371,NC,pr,.0035211311
614,17.5,64,310129.6875,NC,pr,.0027463366
614,18,64,288719.34375,NC,pr,.0018042159
614,18.5,64,288719.34375,NC,pr,.0014149999
614,19,64,288719.34375,NC,pr,.00093848316
617,4,65,67877189.66046143,NC,pr,.0009634028
617,4.5,65,67788680.24804688,NC,pr,.0015536076
617,5,65,64519373.80468903,NC,pr,.0022562861
617,5.5,65,57578241.28125,NC,pr,.0028317708
617,6,65,46025142.05078872,NC,pr,.0032341969
617,6.5,65,33212995.77246094,NC,pr,.0033134758
617,7,65,25399079.62304688,NC,pr,.0031314846
617,7.5,65,21665963.0625,NC,pr,.0031352893
617,8,65,19704853.015625,NC,pr,.0031164496
617,8.5,65,18941134.78130794,NC,pr,.0029818844
617,9,65,18922651.640625,NC,pr,.18606263
617,9.5,65,18344661.1015625,NC,pr,.1608136
617,10,65,17506979.90136719,NC,pr,.13147289
617,10.5,65,17972138.88671875,NC,pr,.10282414
617,11,65,19342053.78125015,NC,pr,.082737729
617,11.5,65,19942705.84765625,NC,pr,.067074545
617,12,65,19451711.19726563,NC,pr,.053775251
617,12.5,65,18699887.96716309,NC,pr,.043192308
617,13,65,16834103.89794948,NC,pr,.034512088
617,13.5,65,13268969.49639893,NC,pr,.027735865
617,14,65,8925942.662109595,NC,pr,.02154053
617,14.5,65,5579368.109380214,NC,pr,.016534019
617,15,65,3312468.566650391,NC,pr,.012239502
617,15.5,65,1751018.515625693,NC,pr,.0094912909
617,16,65,798010.2763671875,NC,pr,.0073984866
617,16.5,65,446049.7520141602,NC,pr,.0052390276
617,17,65,340274.6250001934,NC,pr,.0036606612
617,17.5,65,270119.875,NC,pr,.0028551645
617,18,65,251471.703125,NC,pr,.0018757108
617,18.5,65,251471.703125,NC,pr,.0014710714
617,19,65,251471.703125,NC,pr,.00097567198
621,4,66,22965705.14562988,NC,pr,.00023367138
621,4.5,66,25499944.11523438,NC,pr,.00042056901
621,5,66,28367673.25000146,NC,pr,.00071240758
621,5.5,66,30259933.640625,NC,pr,.0010587957
621,6,66,30217020.33204605,NC,pr,.0014825107
621,6.5,66,29541027.20898438,NC,pr,.0019839313
621,7,66,30460014.86328125,NC,pr,.00239174
621,7.5,66,31219051.328125,NC,pr,.0027179297
621,8,66,30818432.2109375,NC,pr,.0027877851
621,8.5,66,30388436.37501566,NC,pr,.0026459051
621,9,66,30481843.75,NC,pr,.16473921
621,9.5,66,29638689.64453125,NC,pr,.14411867
621,10,66,28733356.10058594,NC,pr,.12251136
621,10.5,66,30451060.47045898,NC,pr,.10256262
621,11,66,33768509.21875017,NC,pr,.087710664
621,11.5,66,35605409.8828125,NC,pr,.074417494
621,12,66,35300465.10546875,NC,pr,.061758343
621,12.5,66,34234453.16003418,NC,pr,.050699629
621,13,66,30921616.6162114,NC,pr,.041033041
621,13.5,66,24379033.48156738,NC,pr,.033247512
621,14,66,16375509.962891,NC,pr,.025979007
621,14.5,66,10216443.87891121,NC,pr,.020003408
621,15,66,6054516.397460938,NC,pr,.014821579
621,15.5,66,3197075.130860752,NC,pr,.011500651
621,16,66,1456847.532226563,NC,pr,.0089655379
621,16.5,66,813737.0690917969,NC,pr,.0063515804
621,17,66,620438.3125004533,NC,pr,.00443959
621,17.5,66,492521.96875,NC,pr,.0034626974
621,18,66,458519.875,NC,pr,.0022748315
621,18.5,66,458519.875,NC,pr,.0017840916
621,19,66,458519.875,NC,pr,.0011832793
622,4,67,12507046.37792969,NC,pr,.00011995168
622,4.5,67,15570882.5703125,NC,pr,.00024533793
622,5,67,19167260.21875229,NC,pr,.00047098755
622,5.5,67,21889821.28515625,NC,pr,.00077290734
622,6,67,23053527.82813597,NC,pr,.0011897255
622,6.5,67,23869093.22460938,NC,pr,.0017875676
622,7,67,25995008.1796875,NC,pr,.0024165593
622,7.5,67,27829878.46875,NC,pr,.0029801221
622,8,67,28658640.90820313,NC,pr,.0032167018
622,8.5,67,29553785.43750491,NC,pr,.0031181655
622,9,67,30734166.1875,NC,pr,.193537
622,9.5,67,30451971.65625,NC,pr,.16558489
622,10,67,29223049.66894531,NC,pr,.13317384
622,10.5,67,29660084.36547852,NC,pr,.10233544
622,11,67,31391372.81250022,NC,pr,.08149603
622,11.5,67,31970891.74609375,NC,pr,.065898202
622,12,67,30968512.09570313,NC,pr,.052986134
622,12.5,67,29680887.69494629,NC,pr,.042811815
622,13,67,26657383.29492212,NC,pr,.034399647
622,13.5,67,20940200.01855469,NC,pr,.027759524
622,14,67,14022076.28906305,NC,pr,.021627693
622,14.5,67,8730718.638679668,NC,pr,.016627025
622,15,67,5166712.798583984,NC,pr,.012308663
622,15.5,67,2725177.666016422,NC,pr,.0095429206
622,16,67,1241576.330078125,NC,pr,.0074382289
622,16.5,67,692782.3969726563,NC,pr,.0052652713
622,17,67,527802.3750005114,NC,pr,.0036780061
622,17.5,67,418984.875,NC,pr,.0028686933
622,18,67,390059.53125,NC,pr,.0018845983
622,18.5,67,390059.53125,NC,pr,.0014780418
622,19,67,390059.53125,NC,pr,.00098029501
624,4,68,23731263.15686035,NC,pr,.00021021519
624,4.5,68,26325703.65039063,NC,pr,.00037971645
624,5,68,29090147.34375151,NC,pr,.00064863055
624,5.5,68,30689530.62988281,NC,pr,.00097713247
624,6,68,30191738.38673414,NC,pr,.001399241
624,6.5,68,29001305.98828125,NC,pr,.0019489224
624,7,68,29497838.63671875,NC,pr,.0024782473
624,7.5,68,30060404.53125,NC,pr,.0029479542
624,8,68,29746769.0546875,NC,pr,.0031055694
624,8.5,68,29667127.62501594,NC,pr,.0029476287
624,9,68,30231592.859375,NC,pr,.18004216
624,9.5,68,29856134.0390625,NC,pr,.15361245
624,10,68,29388554.44824219,NC,pr,.12634753
624,10.5,68,31562731.51605225,NC,pr,.10188141
624,11,68,35257546.12500019,NC,pr,.084817901
624,11.5,68,37322348.2890625,NC,pr,.070670508
624,12,68,37108720.69335938,NC,pr,.05786531
624,12.5,68,36068051.48181152,NC,pr,.04708625
624,13,68,32639027.42480509,NC,pr,.037897024
624,13.5,68,25779870.11779785,NC,pr,.030581649
624,14,68,17349199.60742227,NC,pr,.023812605
624,14.5,68,10838435.34766136,NC,pr,.018296981
624,15,68,6428425.917480469,NC,pr,.013545909
624,15.5,68,3396248.7460952,NC,pr,.010506157
624,16,68,1547708.96875,NC,pr,.0081899045
624,16.5,68,864795.4183349609,NC,pr,.005800711
624,17,68,659546.0000004277,NC,pr,.004053806
624,17.5,68,523566.75,NC,pr,.0031618013
624,18,68,487421.4375,NC,pr,.0020771567
624,18.5,68,487421.4375,NC,pr,.0016290604
624,19,68,487421.4375,NC,pr,.0010804565
645,4,69,22742525.66064453,NC,pr,.00021530368
645,4.5,69,25224334.97265625,NC,pr,.00037764708
645,5,69,27851942.51562607,NC,pr,.0006206659
645,5.5,69,29358438.27197266,NC,pr,.00089901185
645,6,69,28868783.45313726,NC,pr,.001233457
645,6.5,69,27739991.64941406,NC,pr,.0016408176
645,7,69,28226037.03515625,NC,pr,.0020314015
645,7.5,69,28726958.7890625,NC,pr,.0024246776
645,8,69,28240606.375,NC,pr,.0026380294
645,8.5,69,27737062.12501524,NC,pr,.0026407463
645,9,69,27715234.078125,NC,pr,.16846065
645,9.5,69,26780103.7109375,NC,pr,.14769432
645,10,69,25701079.8671875,NC,pr,.12389036
645,10.5,69,27014847.48095703,NC,pr,.10163152
645,11,69,29946691.78125018,NC,pr,.085897423
645,11.5,69,31722650.5078125,NC,pr,.072618745
645,12,69,31667919.99804688,NC,pr,.060334444
645,12.5,69,30937702.85522461,NC,pr,.049760636
645,13,69,28123551.65136757,NC,pr,.040512376
645,13.5,69,22295429.88720703,NC,pr,.033034239
645,14,69,15053043.67187543,NC,pr,.025988288
645,14.5,69,9422262.085941128,NC,pr,.020108584
645,15,69,5592775.680664063,NC,pr,.014943574
645,15.5,69,2955885.212891719,NC,pr,.011615749
645,16,69,1347074.666015625,NC,pr,.0090572108
645,16.5,69,752823.1263427734,NC,pr,.006423993
645,17,69,574226.6250003488,NC,pr,.0044941911
645,17.5,69,455837.75,NC,pr,.0035052833
645,18,69,424368.21875,NC,pr,.0023028085
645,18.5,69,424368.21875,NC,pr,.0018060333
645,19,69,424368.21875,NC,pr,.0011978319
651,4,70,21619090.14709473,NC,pr,.00022831975
651,4.5,70,23873076.56445313,NC,pr,.00039683669
651,5,70,26013909.51562589,NC,pr,.00064078782
651,5.5,70,26866364.16113281,NC,pr,.00090663572
651,6,70,25643396.12696569,NC,pr,.0012050242
651,6.5,70,23588915.88134766,NC,pr,.0015332827
651,7,70,22870075.37890625,NC,pr,.0018118549
651,7.5,70,22443315.21875,NC,pr,.0020932045
651,8,70,21661310.97265625,NC,pr,.0022471573
651,8.5,70,21418536.56251434,NC,pr,.002275713
651,9,70,22017511.59375,NC,pr,.14970742
651,9.5,70,22120989.375,NC,pr,.13662876
651,10,70,22342479.89453125,NC,pr,.12072573
651,10.5,70,24775000.87390137,NC,pr,.10448839
651,11,70,28320836.60937518,NC,pr,.090999566
651,11.5,70,30426228.40625,NC,pr,.077941589
