cv_i,cv_i_NJ,cv_i_boat_NJ,cv_i_shore_NJ,cv_sum,cv_sum_shore,cv_sum_boat,cv_sum_NJ,cv_sum_shore_NJ,cv_sum_boat_NJ,sf_keep_i,sf_keep_i_boat,sf_keep_i_shore,sf_keep_i_NJ,sf_keep_i_boat_NJ,sf_keep_i_shore_NJ,sf_keep_sum,sf_keep_sum_boat,sf_keep_i_shore,sf_keep_sum_NJ,sf_keep_sum_boat_NJ,sf_keep_sum_shore_NJ,bsb_keep_i,bsb_keep_i_boat,bsb_keep_i_shore,bsb_keep_i_NJ,bsb_keep_i_boat_NJ,bsb_keep_i_shore_NJ,bsb_keep_sum,bsb_keep_sum_boat,bsb_keep_i_shore,bsb_keep_sum_NJ,bsb_keep_sum_boat_NJ,bsb_keep_sum_shore_NJ,ntrips_sum,ntrips_sum_boat,ntrips_sum_shore,ntrips_sum_NJ,ntrips_sum_boat_NJ,ntrips_sum_shore_NJ,seed_NJ,calib_sf_keep_sum_NJ,calib_sf_rel_sum_NJ,calib_bsb_keep_sum_NJ,calib_bsb_rel_sum_NJ,n_choice_occasions_NJ,n_choice_occasions_sum,draw
-0.25944823824318725,-0.25944823824318725,-0.04930254314669284,-0.47946616710665196,-2465144.485548565,-2225545.284979699,-239599.20056886633,-2465144.485548565,-2225545.284979699,-239599.20056886633,0.20725212894464695,0.3061690007253692,0.10368833598255908,0.20725212894464695,0.3061690007253692,0.10368833598255908,1969203.7465569966,1487912.0453178464,0.10368833598255908,1969203.7465569966,1487912.0453178464,481291.7012391503,0.028813021974743974,0.027404047857691856,0.03028818694023942,0.028813021974743974,0.027404047857691856,0.03028818694023942,273766.60066757974,133177.4699637246,0.03028818694023942,273766.60066757974,133177.4699637246,140589.13070385513,6569625.673804506,3264612.8037466807,3305012.8700578245,6569625.673804506,3264612.8037466807,3305012.8700578245,32190,1980664.4183368625,17318403.206412464,273261.88446338015,3026032.079902984,9501488.629257618,9501488.629257618,32
-0.07600288430272949,-0.07600288430272949,-0.09053676940035082,-0.06058999515121293,-727728.7793889727,-281560.72035621444,-446168.05903275823,-727728.7793889727,-281560.72035621444,-446168.05903275823,0.20638248778217877,0.3028794999061384,0.10404937166565235,0.20638248778217877,0.3028794999061384,0.10404937166565235,1976115.4763910815,1492599.7413975608,0.10404937166565235,1976115.4763910815,1492599.7413975608,483515.7349935205,0.028163210761659365,0.026813646108632728,0.02959439659120116,0.028163210761659365,0.026813646108632728,0.02959439659120116,269663.1736977475,132138.4948802202,0.02959439659120116,269663.1736977475,132138.4948802202,137524.6788175273,6566080.037686319,3263122.3560069893,3302957.68167933,6566080.037686319,3263122.3560069893,3302957.68167933,32190,1972617.458059886,17120318.29192346,268882.1548673386,3001323.17537262,9575015.2913978,9575015.2913978,33
-0.2797606862448081,-0.2797606862448081,-0.3543951249684245,-0.20141277394499038,-2677545.3487171973,-940448.6806769237,-1737096.6680402737,-2677545.3487171973,-940448.6806769237,-1737096.6680402737,0.2075380419677126,0.3057617371996911,0.1044271779830951,0.2075380419677126,0.3057617371996911,0.1044271779830951,1986313.8256182917,1498716.143319161,0.1044271779830951,1986313.8256182917,1498716.143319161,487597.6822991309,0.0277786986405621,0.026567022381309226,0.029050662454040563,0.0277786986405621,0.026567022381309226,0.029050662454040563,265865.537923966,130220.43139683541,0.029050662454040563,265865.537923966,130220.43139683541,135645.10652713059,6565687.66136206,3264501.3194926404,3301186.3418694194,6565687.66136206,3264501.3194926404,3301186.3418694194,32190,1978633.8885097173,17306186.922503054,272275.9700116881,2997011.136078441,9570842.08170042,9570842.08170042,34
0.044316966820970916,0.044316966820970916,0.13220911873668553,-0.04963808927571664,423056.1237596108,-229026.88878938998,652083.0125490008,423056.1237596108,-229026.88878938998,652083.0125490008,0.20700356133163997,0.3034451273118458,0.10390934251660894,0.20700356133163997,0.3034451273118458,0.10390934251660894,1976085.6968207073,1496654.8045367002,0.10390934251660894,1976085.6968207073,1496654.8045367002,479430.892284007,0.028429996585370276,0.02720887902248818,0.029735348276284147,0.028429996585370276,0.02720887902248818,0.029735348276284147,271396.8264681481,134199.87948336735,0.029735348276284147,271396.8264681481,134199.87948336735,137196.94698478072,6564573.513868874,3262872.663891459,3301700.849977415,6564573.513868874,3262872.663891459,3301700.849977415,32190,1992393.2294181793,17329717.71919586,269206.7382340575,2991046.2655457016,9546143.477477783,9546143.477477783,35
-0.09069611110008581,-0.09069611110008581,-0.15817203784922584,-0.019222958839929707,-861193.4604512695,-88639.12888476856,-772554.331566501,-861193.4604512695,-88639.12888476856,-772554.331566501,0.2096100388242846,0.3063674844373433,0.10712075152162365,0.2096100388242846,0.3063674844373433,0.10712075152162365,1990325.6323880001,1496380.336066844,0.10712075152162365,1990325.6323880001,1496380.336066844,493945.29632115614,0.028720809840138913,0.02704073995264539,0.030500405862924306,0.028720809840138913,0.02704073995264539,0.030500405862924306,272714.8199981499,132074.17103074127,0.030500405862924306,272714.8199981499,132074.17103074127,140640.64896740863,6562877.963524577,3263752.46262068,3299125.5009038965,6562877.963524577,3263752.46262068,3299125.5009038965,32190,1975601.1188232892,17334933.691131297,270900.7548719404,3014230.9414077,9495373.616415786,9495373.616415786,36
-0.17146513555383835,-0.17146513555383835,-0.27705416867855165,-0.06036850283366567,-1636527.2774501701,-280767.2555099527,-1355760.0219402174,-1636527.2774501701,-280767.2555099527,-1355760.0219402174,0.20848695913823645,0.30696117786121013,0.1048762546349522,0.20848695913823645,0.30696117786121013,0.1048762546349522,1989877.3853955357,1502109.4799506874,0.1048762546349522,1989877.3853955357,1502109.4799506874,487767.90544484823,0.028199587314893748,0.026689149597650088,0.02978881054531312,0.028199587314893748,0.026689149597650088,0.02978881054531312,269147.3908360278,130602.91500633553,0.02978881054531312,269147.3908360278,130602.91500633553,138544.47582969227,6565517.677432033,3264236.5439557754,3301281.133476258,6565517.677432033,3264236.5439557754,3301281.133476258,32190,1987247.9957628348,17259411.536121815,267623.815208703,3000239.8307856712,9544373.392084228,9544373.392084228,37
0.07054957338622213,0.07054957338622213,0.22289084867821465,-0.09035827650387288,670529.7455756863,-417656.5677907598,1088186.3133664462,670529.7455756863,-417656.5677907598,1088186.3133664462,0.20811339485829272,0.3051369169492223,0.10563396964347557,0.20811339485829272,0.3051369169492223,0.10563396964347557,1977988.172108151,1489723.8657220467,0.10563396964347557,1977988.172108151,1489723.8657220467,488264.3063861043,0.028601091056717293,0.0273259363271621,0.029947951291519965,0.028601091056717293,0.0273259363271621,0.029947951291519965,271835.55319971644,133409.29018611225,0.029947951291519965,271835.55319971644,133409.29018611225,138426.2630136042,6564066.670073336,3262238.4209278487,3301828.249145487,6564066.670073336,3262238.4209278487,3301828.249145487,32190,1980159.0240452713,17202187.37784828,270418.9875329342,2976255.294793442,9504377.041444115,9504377.041444115,38
0.05491844401430974,0.05491844401430974,-0.0710284036562162,0.18840242448981523,523229.04085775116,871416.5903977955,-348187.54954004433,523229.04085775116,871416.5903977955,-348187.54954004433,0.20613654814342214,0.3035753653948151,0.10286662579041458,0.20613654814342214,0.3035753653948151,0.10286662579041458,1963941.8105638046,1488153.4306915763,0.10286662579041458,1963941.8105638046,1488153.4306915763,475788.3798722283,0.02830572883931498,0.02785773427386176,0.02878053308359846,0.02830572883931498,0.02785773427386176,0.02878053308359846,269679.5150917845,136561.0901168654,0.02878053308359846,269679.5150917845,136561.0901168654,133118.42497491906,6565122.806731107,3264488.2778658285,3300634.5288652782,6565122.806731107,3264488.2778658285,3300634.5288652782,32190,1970250.1942692255,17278863.483260434,269525.3588590472,2999263.974952263,9527382.8355628,9527382.8355628,39
-0.01828924177485077,-0.01828924177485077,-0.15133460936312146,0.12144527110784493,-174861.90454774746,566327.3488571655,-741189.253404913,-174861.90454774746,566327.3488571655,-741189.253404913,0.20736022756750852,0.30602801733369556,0.10373170001999345,0.20736022756750852,0.30602801733369556,0.10373170001999345,1982553.7201749152,1498828.8445261763,0.10373170001999345,1982553.7201749152,1498828.8445261763,483724.8756487389,0.02864030886774791,0.027380167695739314,0.029963806378604296,0.02864030886774791,0.027380167695739314,0.029963806378604296,273827.58766613784,134099.43791384797,0.029963806378604296,273827.58766613784,134099.43791384797,139728.14975228984,6564368.109332067,3264201.4650951438,3300166.6442369237,6564368.109332067,3264201.4650951438,3300166.6442369237,32190,1969090.4464122097,17218692.303941134,272009.29525378515,3000176.2350395997,9560916.012833137,9560916.012833137,40
0.06879569979655448,0.06879569979655448,0.1797485986556207,-0.04802825320131541,662479.1701461913,-225287.34336227455,887766.5135084658,662479.1701461913,-225287.34336227455,887766.5135084658,0.20477678053990775,0.30066297353412913,0.10381678563495014,0.20477678053990775,0.30066297353412913,0.10381678563495014,1971930.6880875882,1484954.6630784567,0.10381678563495014,1971930.6880875882,1484954.6630784567,486976.02500913135,0.028405320330456917,0.027213291601867137,0.029660425060417772,0.028405320330456917,0.027213291601867137,0.029660425060417772,273533.5652650822,134404.65843500113,0.029660425060417772,273533.5652650822,134404.65843500113,139128.90683008102,6562383.747277126,3262447.8595771487,3299935.887699977,6562383.747277126,3262447.8595771487,3299935.887699977,32190,1978162.571204538,17254900.64808312,270308.9112261256,3026412.6810028185,9629659.587812936,9629659.587812936,41
-0.0623853001440952,-0.0623853001440952,0.038646154283526274,-0.16959540677772422,-595771.0974720387,-785779.043033509,190007.94556147023,-595771.0974720387,-785779.043033509,190007.94556147023,0.20902868581420747,0.30505357537981165,0.10713132416446443,0.20902868581420747,0.30505357537981165,0.10713132416446443,1996195.4060175424,1499828.4879488482,0.10713132416446443,1996195.4060175424,1499828.4879488482,496366.9180686942,0.028465707055278244,0.026653811057482796,0.030388410872947788,0.028465707055278244,0.026653811057482796,0.030388410872947788,271843.6152983045,131046.30911683562,0.030388410872947788,271843.6152983045,131046.30911683562,140797.30618146886,6565626.982540955,3264275.0310379425,3301351.951503012,6565626.982540955,3264275.0310379425,3301351.951503012,32190,1968366.4791999965,17225232.66186111,270805.6724026669,3029610.978051931,9549863.446933001,9549863.446933001,42
0.15394236922111787,0.15394236922111787,0.26018840416799743,0.04267647561833663,1486665.9145555724,201313.73988289887,1285352.1746726735,1486665.9145555724,201313.73988289887,1285352.1746726735,0.20441777551262444,0.3020116527524054,0.1022128323665246,0.20441777551262444,0.3020116527524054,0.1022128323665246,1974121.4892397684,1491962.4718984275,0.1022128323665246,1974121.4892397684,1491962.4718984275,482159.01734134083,0.028235354661414174,0.02705789332980579,0.02946844808753243,0.028235354661414174,0.02705789332980579,0.02946844808753243,272676.9736810955,133668.22454958898,0.02946844808753243,272676.9736810955,133668.22454958898,139008.74913150654,6561425.101751382,3261870.797976874,3299554.303774508,6561425.101751382,3261870.797976874,3299554.303774508,32190,1985682.4558190005,17263308.061509557,269360.84334115364,3021852.6550614913,9657288.776816038,9657288.776816038,43
-0.033580706416810074,-0.033580706416810074,0.013152034543194495,-0.08275929329219571,-322362.2003385349,-387099.31905643735,64737.11871790249,-322362.2003385349,-387099.31905643735,64737.11871790249,0.2070244817214501,0.30462880199014253,0.10431185573071518,0.2070244817214501,0.30462880199014253,0.10431185573071518,1987357.4612553064,1499447.9260650033,0.10431185573071518,1987357.4612553064,1499447.9260650033,487909.53519030305,0.02765706671849561,0.026341983348608156,0.02904097745058247,0.02765706671849561,0.026341983348608156,0.02904097745058247,265497.47857063764,129660.85951973603,0.02904097745058247,265497.47857063764,129660.85951973603,135836.61905090162,6568037.529541892,3264682.742394677,3303354.787147215,6568037.529541892,3264682.742394677,3303354.787147215,32190,1988449.2452169778,17342115.60594384,271776.8263413395,3034833.9258374134,9599625.342520025,9599625.342520025,44
0.028339323207476275,0.028339323207476275,0.024180128262758806,0.03269374273004054,270064.5560197304,152208.2011829536,117856.35483677681,270064.5560197304,152208.2011829536,117856.35483677681,0.2078843421174912,0.3068352440985205,0.10428887590622764,0.2078843421174912,0.3068352440985205,0.10428887590622764,1981070.3363093364,1495545.5575725858,0.10428887590622764,1981070.3363093364,1495545.5575725858,485524.7787367505,0.028012409375031404,0.0266282093317205,0.02946158109500153,0.028012409375031404,0.0266282093317205,0.02946158109500153,266949.1732574264,129788.54593177255,0.02946158109500153,266949.1732574264,129788.54593177255,137160.62732565386,6566475.644878591,3265169.685018094,3301305.9598604976,6566475.644878591,3265169.685018094,3301305.9598604976,32190,1977479.1892357373,17222287.387099948,272214.7243086949,2977319.177002817,9529675.569262851,9529675.569262851,45
-0.07852999286654876,-0.07852999286654876,-0.08927014077986706,-0.0670996743220511,-755543.7576282202,-312737.4624083786,-442806.2952198416,-755543.7576282202,-312737.4624083786,-442806.2952198416,0.20641942189965745,0.3032233849424238,0.10339475753945036,0.20641942189965745,0.3032233849424238,0.10339475753945036,1985978.8594982233,1504077.6516917523,0.10339475753945036,1985978.8594982233,1504077.6516917523,481901.20780647104,0.028732289555107413,0.026539689691657445,0.03106578766724951,0.028732289555107413,0.026539689691657445,0.03106578766724951,276435.8078144566,131644.7085888034,0.03106578766724951,276435.8078144566,131644.7085888034,144791.0992256532,6569661.720066521,3266598.667588243,3303063.0524782785,6569661.720066521,3266598.667588243,3303063.0524782785,32190,1981692.5573490458,17310999.16137371,268291.73039021157,2991174.9683140246,9621085.270084847,9621085.270084847,46
0.24285161110350267,0.24285161110350267,0.1612599466806004,0.32890237045623233,2334835.7847273992,1539019.833877102,795815.9508502972,2334835.7847273992,1539019.833877102,795815.9508502972,0.20474259233837003,0.3020204118346267,0.10214840829962642,0.20474259233837003,0.3020204118346267,0.10214840829962642,1968446.2008602477,1490467.2001189883,0.10214840829962642,1968446.2008602477,1490467.2001189883,477979.00074125937,0.02816413445769466,0.026936520116443485,0.029458839584794793,0.02816413445769466,0.026936520116443485,0.029458839584794793,270776.992908947,132931.41173811667,0.029458839584794793,270776.992908947,132931.41173811667,137845.58117083032,6562092.6846106155,3263435.10378717,3298657.580823445,6562092.6846106155,3263435.10378717,3298657.580823445,32190,1970009.2966427037,17275029.811102707,272570.80727445503,3043353.9880573847,9614248.693340141,9614248.693340141,47
-0.039423473502933105,-0.039423473502933105,0.0647570004771974,-0.1493927739240474,-377020.7970411501,-695038.2728928131,318017.47585166304,-377020.7970411501,-695038.2728928131,318017.47585166304,0.20660805194975815,0.30274528796102085,0.10512891498024841,0.20660805194975815,0.30274528796102085,0.10512891498024841,1975866.799647214,1486762.6911973904,0.10512891498024841,1975866.799647214,1486762.6911973904,489104.10844982346,0.028054345339623886,0.027061589296846326,0.029102264237880225,0.028054345339623886,0.027061589296846326,0.029102264237880225,268293.75244232954,132897.72931573418,0.029102264237880225,268293.75244232954,132897.72931573418,135396.02312659533,6563942.526693066,3262398.8963294406,3301543.630363625,6563942.526693066,3262398.8963294406,3301543.630363625,32190,1972961.0187115076,17310489.04941774,268296.43581320095,3018354.5890191905,9563358.160541074,9563358.160541074,48
-0.007062370490461717,-0.007062370490461717,-0.21523096699397717,0.21368277867726687,-67256.20418239196,987635.3547742266,-1054891.5589566187,-67256.20418239196,987635.3547742266,-1054891.5589566187,0.20823296364874047,0.3058142308196243,0.10475630223382354,0.20823296364874047,0.3058142308196243,0.10475630223382354,1983039.3689454668,1498858.9012354345,0.10475630223382354,1983039.3689454668,1498858.9012354345,484180.4677100324,0.028679177836183643,0.027345001613388417,0.030093958616107835,0.028679177836183643,0.027345001613388417,0.030093958616107835,273116.88659474364,134023.5180118192,0.030093958616107835,273116.88659474364,134023.5180118192,139093.36858292448,6564092.017498345,3263791.662035666,3300300.3554626787,6564092.017498345,3263791.662035666,3300300.3554626787,32190,1981386.4316837338,17383888.804733213,269782.26610293594,2983544.869002484,9523176.994640358,9523176.994640358,49
0.2809925150793736,0.2809925150793736,0.3620127351386764,0.19679236697111646,2687370.3586044223,922934.442019026,1764435.9165853963,2687370.3586044223,922934.442019026,1764435.9165853963,0.2061638143197183,0.30600027554888787,0.10240891442007098,0.2061638143197183,0.30600027554888787,0.10240891442007098,1971719.8640082437,1491433.378598295,0.10240891442007098,1971719.8640082437,1491433.378598295,480286.48540994874,0.02784627996935165,0.026851650844138927,0.028879946868730577,0.02784627996935165,0.026851650844138927,0.028879946868730577,266317.65392717696,130873.89633091273,0.028879946868730577,266317.65392717696,130873.89633091273,135443.75759626424,6563724.352323133,3263079.1194616454,3300645.2328614877,6563724.352323133,3263079.1194616454,3300645.2328614877,32190,1989513.2105914536,17311983.022152092,271824.87963044026,2987794.536383658,9563850.331904054,9563850.331904054,50
0.00733937484273014,0.00733937484273014,0.0911485599823709,-0.08063663782526038,69966.05937020997,-375030.54027660366,444996.59964681364,69966.05937020997,-375030.54027660366,444996.59964681364,0.20852918176103247,0.3068182270436408,0.10535339883819549,0.20852918176103247,0.3068182270436408,0.10535339883819549,1987902.9786801909,1497917.9898233297,0.10535339883819549,1987902.9786801909,1497917.9898233297,489984.98885686125,0.028110384622927555,0.02732051378979355,0.0289395262773428,0.028110384622927555,0.02732051378979355,0.0289395262773428,267975.5267433072,133381.54480348795,0.0289395262773428,267975.5267433072,133381.54480348795,134593.98193981923,6564079.9150604755,3262956.207129631,3301123.7079308443,6564079.9150604755,3262956.207129631,3301123.7079308443,32190,1998554.4263409982,17367756.25515128,269140.54325473786,3016869.04331346,9532972.612716915,9532972.612716915,51
-0.08589935167585971,-0.08589935167585971,-0.24225856129267756,0.07684060365723808,-817173.8521282196,358189.7405441842,-1175363.5926724037,-817173.8521282196,358189.7405441842,-1175363.5926724037,0.20778546063463044,0.30876962746550796,0.1026803066773961,0.20778546063463044,0.30876962746550796,0.1026803066773961,1976695.3064298327,1498054.7094372122,0.1026803066773961,1976695.3064298327,1498054.7094372122,478640.59699262056,0.02855660863629688,0.027343191306105345,0.029819543404256552,0.02855660863629688,0.027343191306105345,0.029819543404256552,271663.4459721858,132660.70514571414,0.029819543404256552,271663.4459721858,132660.70514571414,139002.74082647165,6564711.682047924,3265539.4223425225,3299172.2597054015,6564711.682047924,3265539.4223425225,3299172.2597054015,32190,1976392.1592930218,17207638.00717593,271571.96359239507,3025661.4589144364,9513155.060958045,9513155.060958045,52
0.04859073501431818,0.04859073501431818,0.08012128380504169,0.015394784839797466,466774.03362076165,72040.42336193543,394733.61025882623,466774.03362076165,72040.42336193543,394733.61025882623,0.20654366080489323,0.30435076978100706,0.10357051124651248,0.20654366080489323,0.30435076978100706,0.10357051124651248,1984107.0040263769,1499445.2464471124,0.10357051124651248,1984107.0040263769,1499445.2464471124,484661.7575792644,0.028613516385518553,0.02729045054364401,0.03000646479425032,0.028613516385518553,0.02729045054364401,0.03000646479425032,274868.17096729734,134451.89039775074,0.03000646479425032,274868.17096729734,134451.89039775074,140416.28056954662,6563486.179448444,3263233.48204183,3300252.6974066137,6563486.179448444,3263233.48204183,3300252.6974066137,32190,1985016.3324274125,17316127.88134502,272191.0285947888,3027823.132822625,9606235.293275928,9606235.293275928,53
-0.05324190917733265,-0.05324190917733265,-0.024791452895015654,-0.08307201841819714,-509125.1930530366,-387785.1811417793,-121340.01191125733,-509125.1930530366,-387785.1811417793,-121340.01191125733,0.2061130708632752,0.3050047175944088,0.1024258541899809,0.2061130708632752,0.3050047175944088,0.1024258541899809,1970954.0588506074,1492824.0076375674,0.1024258541899809,1970954.0588506074,1492824.0076375674,478130.0512130402,0.028033532695679528,0.0266444582107213,0.029489967812882056,0.028033532695679528,0.0266444582107213,0.029489967812882056,268070.3597256219,130409.41530731854,0.029489967812882056,268070.3597256219,130409.41530731854,137660.94441830335,6564427.742961187,3263433.0321460473,3300994.7108151396,6564427.742961187,3263433.0321460473,3300994.7108151396,32190,1981433.6792592609,17240898.948997594,269746.73243491317,3006763.9458030756,9562489.417073585,9562489.417073585,54
-0.21029919337964884,-0.21029919337964884,-0.09940150027581332,-0.32569958788017295,-2009110.1442674424,-1524842.4606345121,-484267.68363293016,-2009110.1442674424,-1524842.4606345121,-484267.68363293016,0.20851619778990313,0.3089322426067214,0.10402303060388204,0.20851619778990313,0.3089322426067214,0.10402303060388204,1992076.1534614232,1505066.8361298966,0.10402303060388204,1992076.1534614232,1505066.8361298966,487009.31733152684,0.028330757036887696,0.027177626289320987,0.02953070754492292,0.028330757036887696,0.027177626289320987,0.02953070754492292,270660.15063039964,132404.90428466236,0.02953070754492292,270660.15063039964,132404.90428466236,138255.24634573728,6566865.523793623,3263506.552917307,3303358.9708763165,6566865.523793623,3263506.552917307,3303358.9708763165,32190,1981445.6041369569,17296180.991455607,267680.8908004064,3003843.3944341214,9553579.88768144,9553579.88768144,55
0.0035252444121127856,0.0035252444121127856,-0.22985021830777475,0.24750383623879543,33723.25934329573,1157542.1674362978,-1123818.908093002,33723.25934329573,1157542.1674362978,-1123818.908093002,0.20647736466331132,0.30588117506820384,0.10255726354324818,0.20647736466331132,0.30588117506820384,0.10255726354324818,1975207.64606727,1495561.112372133,0.10255726354324818,1975207.64606727,1495561.112372133,479646.5336951371,0.028273855213968115,0.02705061768045113,0.029552669050773344,0.028273855213968115,0.02705061768045113,0.029552669050773344,270473.88508417987,132260.02502281527,0.029552669050773344,270473.88508417987,132260.02502281527,138213.8600613646,6563564.354898643,3264426.7347921496,3299137.6201064927,6563564.354898643,3264426.7347921496,3299137.6201064927,32190,1975857.5242186321,17212142.288564794,269424.91968661745,3019073.1911136666,9566218.792496253,9566218.792496253,56
-0.21411734444935104,-0.21411734444935104,-0.17310765543339465,-0.2576192962763586,-2029280.7206280036,-1184782.4502099224,-844498.2704180812,-2029280.7206280036,-1184782.4502099224,-844498.2704180812,0.20887705374225493,0.3061641628704013,0.10567756025097848,0.20887705374225493,0.3061641628704013,0.10567756025097848,1979616.2671025598,1493608.733598359,0.10567756025097848,1979616.2671025598,1493608.733598359,486007.53350420075,0.02827626562701245,0.026919264374738225,0.029715735287039698,0.02827626562701245,0.026919264374738225,0.029715735287039698,267986.1401971847,131324.4763697953,0.029715735287039698,267986.1401971847,131324.4763697953,136661.66382738936,6567055.152767755,3265689.6211613654,3301365.531606389,6567055.152767755,3265689.6211613654,3301365.531606389,32190,1973489.2100285925,17237355.92601967,275609.66777988145,3007131.555215477,9477423.353286663,9477423.353286663,57
0.08552810110473894,0.08552810110473894,0.16003711303605692,0.0066155481176958155,822999.5629898746,30915.694224983297,792083.8687648914,822999.5629898746,30915.694224983297,792083.8687648914,0.2036293129709845,0.2995948644652965,0.10199212210061893,0.2036293129709845,0.2995948644652965,0.10199212210061893,1959435.9447056986,1482807.673831881,0.10199212210061893,1959435.9447056986,1482807.673831881,476628.27087381773,0.02830355065525791,0.026942442336418643,0.029745101543498367,0.02830355065525791,0.026942442336418643,0.029745101543498367,272352.7065310746,133348.2812514704,0.029745101543498367,272352.7065310746,133348.2812514704,139004.4252796042,6563651.21792486,3261989.6574656195,3301661.5604592413,6563651.21792486,3261989.6574656195,3301661.5604592413,32190,1985604.1519532881,17357111.820458822,274086.1905542396,3061906.5437468677,9622563.255344784,9622563.255344784,58
-0.042952990384332215,-0.042952990384332215,-0.023430763251338763,-0.06361732140914786,-409577.32438064966,-294690.6987099387,-114886.62567071096,-409577.32438064966,-294690.6987099387,-114886.62567071096,0.20900783135495807,0.3079513741631894,0.10427581961118293,0.20900783135495807,0.3079513741631894,0.10427581961118293,1992989.7214372184,1509959.1024311134,0.10427581961118293,1992989.7214372184,1509959.1024311134,483030.619006105,0.028431119592843657,0.027222272962438166,0.029710687070404366,0.028431119592843657,0.027222272962438166,0.029710687070404366,271104.3349435986,133477.30290274924,0.029710687070404366,271104.3349435986,133477.30290274924,137627.03204084936,6562553.553033944,3260995.239450221,3301558.313583723,6562553.553033944,3260995.239450221,3301558.313583723,32190,1967231.423716591,17179723.59890556,269785.7381005793,3018028.7371536084,9535478.68765034,9535478.68765034,59
0.14549061279080056,0.14549061279080056,0.16464347573798627,0.12533557250267363,1387185.3774797698,582274.4058921916,804910.9715875781,1387185.3774797698,582274.4058921916,804910.9715875781,0.2057271002233614,0.3030357083396456,0.10332679994588043,0.2057271002233614,0.3030357083396456,0.10332679994588043,1961512.2907723903,1481484.5552311065,0.10332679994588043,1961512.2907723903,1481484.5552311065,480027.735541284,0.027878353104882066,0.026562395616256472,0.02926316832931348,0.027878353104882066,0.026562395616256472,0.02926316832931348,265807.140636055,129858.55386823433,0.02926316832931348,265807.140636055,129858.55386823433,135948.58676782064,6565694.400086519,3263773.2245295197,3301921.1755569996,6565694.400086519,3263773.2245295197,3301921.1755569996,32190,1983688.7908280338,17335603.734685898,266601.9178054003,2989146.004830322,9534535.25881006,9534535.25881006,60
-0.15606488579164465,-0.15606488579164465,-0.3086787075771161,0.006046606245975994,-1492315.7390391799,28036.861855099218,-1520352.600894279,-1492315.7390391799,28036.861855099218,-1520352.600894279,0.2076337767617503,0.30546428022538263,0.10371495278016744,0.2076337767617503,0.30546428022538263,0.10371495278016744,1985425.1739329847,1504520.4010546685,0.10371495278016744,1985425.1739329847,1504520.4010546685,480904.7728783161,0.027916693680780532,0.02655402447281742,0.029364166366230657,0.027916693680780532,0.02655402447281742,0.029364166366230657,266943.5930474683,130788.03033854366,0.029364166366230657,266943.5930474683,130788.03033854366,136155.5627089246,6563456.572144945,3262651.1376511403,3300805.4344938053,6563456.572144945,3262651.1376511403,3300805.4344938053,32190,1970438.7664700234,17218111.235473588,273185.09594762564,3028446.925849257,9562149.303921605,9562149.303921605,61
-0.013599615535387301,-0.013599615535387301,-0.08087807865669552,0.05663630167252409,-129817.79640311928,264502.89774081286,-394320.69414393214,-129817.79640311928,264502.89774081286,-394320.69414393214,0.20785966692919194,0.3064606058880197,0.10492438773222731,0.20785966692919194,0.3064606058880197,0.10492438773222731,1984165.203172088,1494147.2503876036,0.10492438773222731,1984165.203172088,1494147.2503876036,490017.9527844843,0.028003952973010664,0.0265481789252895,0.029523720529305904,0.028003952973010664,0.0265481789252895,0.029523720529305904,267317.2234960018,129435.5221581519,0.029523720529305904,267317.2234960018,129435.5221581519,137881.70133784993,6565143.710608136,3264779.5712842913,3300364.1393238446,6565143.710608136,3264779.5712842913,3300364.1393238446,32190,1977197.2683409618,17233949.91113997,271024.8196925614,3005793.4593528174,9545696.057754196,9545696.057754196,62
0.07249806985042494,0.07249806985042494,-0.030326983121280706,0.18135631861841525,694522.4863782742,843927.0348002287,-149404.5484219545,694522.4863782742,843927.0348002287,-149404.5484219545,0.20546643989258748,0.30184636813396737,0.10343147952521277,0.20546643989258748,0.30184636813396737,0.10343147952521277,1968342.922727558,1487032.8559723215,0.10343147952521277,1968342.922727558,1487032.8559723215,481310.0667552365,0.028354936309845428,0.026592194311483654,0.030221106094598688,0.028354936309845428,0.026592194311483654,0.030221106094598688,271636.7609184843,131005.27562427396,0.030221106094598688,271636.7609184843,131005.27562427396,140631.48529421035,6564861.302413063,3265422.8153054393,3299438.487107624,6564861.302413063,3265422.8153054393,3299438.487107624,32190,1987637.0889302331,17305300.61695665,267402.1921115085,3003404.370584861,9579875.544427384,9579875.544427384,63
0.06842895505717929,0.06842895505717929,0.04178540542766651,0.09641979987246412,653073.1783939524,448759.9752593421,204313.20313461026,653073.1783939524,448759.9752593421,204313.20313461026,0.20783883217239205,0.30735098729099897,0.10329460552497523,0.20783883217239205,0.30735098729099897,0.10329460552497523,1983575.0320473537,1502818.126503833,0.10329460552497523,1983575.0320473537,1502818.126503833,480756.9055435205,0.0286671434274003,0.02725312625518292,0.03015266377975766,0.0286671434274003,0.02725312625518292,0.03015266377975766,273593.8676538859,133256.41964315195,0.03015266377975766,273593.8676538859,133256.41964315195,140337.448010734,6565577.385151142,3264495.6264147363,3301081.758736406,6565577.385151142,3264495.6264147363,3301081.758736406,32190,1986183.8374890771,17297508.557099726,270747.5100879706,2996799.8986154036,9543813.402502552,9543813.402502552,64
